index,ref,startpos,endpos,number of reads,covbases,coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads
1,NR_024861.1,1,1511,1,1464,96.8895,0.968895,44.5,7.0,67824,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Citrobacter,Citrobacter farmeri,0.9688947716743879,0.17365958606876172,0.17923472305320967,0.01
2,NR_024883.1,1,1414,1,1411,99.7878,0.997878,40.2,60.0,73098,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Kluyvera,Kluyvera georgiana,0.9978783592644979,0.04602866178203309,0.046126525697941026,0.01
3,NR_024946.1,1,1458,17,1451,99.5199,16.31,38.2,9.47,296,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas fragi,16.310013717421125,1.3773024772156777,0.08444520655090236,0.19
4,NR_025230.1,1,1411,1,1163,82.4238,0.824238,17.2,1.0,187326,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera micronuciformis,0.8242381289865344,0.38075238690493035,0.46194464137820873,0.01
5,NR_025298.1,1,1506,11,1487,98.7384,10.5027,37.7,2.45,82376,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Selenomonadales,Sporomusaceae,Anaeroarcus,Anaeroarcus burkinensis,10.50265604249668,2.034991143479469,0.19375966757792756,0.13
6,NR_025335.1,1,1485,1,1439,96.9024,0.969024,37.8,25.0,82985,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Budviciaceae,Pragia,Pragia fontium,0.969023569023569,0.1733122001371052,0.17885240945351022,0.01
7,NR_025514.1,1,1518,60,1496,98.5507,56.1489,30.1,29.0,158847,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas hypermegale,56.148880105401844,9.702372240355858,0.17279725298425738,0.68
8,NR_025525.1,1,1475,137,1473,99.8644,132.012,39.3,54.7,185008,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Butyrivibrio,Butyrivibrio hungatei,132.0115254237288,21.346860882031876,0.16170452400661994,1.56
9,NR_025680.1,1,1524,2,1470,96.4567,1.70144,21.7,0.0,592028,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Dialister,Dialister invisus,1.7014435695538057,0.529594812935049,0.31126204971577887,0.02
10,NR_025863.1,1,1411,1,1330,94.2594,0.942594,25.2,12.0,46125,Bacteria,unclassified Bacteria kingdom,Firmicutes,Bacilli,Lactobacillales,Aerococcaceae,Abiotrophia,Abiotrophia defectiva,0.9425939050318922,0.23269940173034803,0.2468713201815948,0.01
