index,ref,startpos,endpos,number of reads,covbases,coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads
0,NR_024861.1,1,1511,43,1465,96.9557,41.004,37.1,11.0,67824,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Citrobacter,Citrobacter farmeri,41.00397088021178,7.412445958156808,0.18077385675185914,0.5
1,NR_024875.1,1,1416,1,1117,78.8842,0.788842,32.7,1.0,70586,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Betaproteobacteria,Burkholderiales,unclassified Burkholderiales family,Aquabacterium,Aquabacterium commune,0.7888418079096046,0.4082745737953245,0.5175620380431329,0.01
2,NR_024883.1,1,1414,4,1413,99.9293,3.85219,38.2,47.2,73098,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Kluyvera,Kluyvera georgiana,3.8521923620933523,0.3668000179026871,0.09521851024681469,0.05
3,NR_024946.1,1,1458,11,1458,100.0,10.8347,34.9,14.9,296,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas fragi,10.834705075445816,0.8138994671393849,0.0751196697530685,0.13
4,NR_025423.1,1,1468,21,1467,99.9319,20.7704,35.9,24.6,249188,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,Haemophilus pittmaniae,20.77043596730245,1.3660697287240302,0.06576991117926197,0.25
5,NR_025514.1,1,1518,291,1510,99.473,276.128,33.0,24.1,158847,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas hypermegale,276.1277997364954,47.49400411000875,0.1720000816843924,3.4
6,NR_025525.1,1,1475,72,1475,100.0,69.1383,34.6,52.9,185008,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Butyrivibrio,Butyrivibrio hungatei,69.13830508474577,10.770889764767375,0.15578758767032308,0.84
7,NR_025567.1,1,1498,16,1459,97.3965,15.1789,34.8,15.9,208479,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Enterocloster,Enterocloster bolteae,15.17890520694259,2.7872758654032275,0.18362825430442584,0.19
8,NR_025635.1,1,1412,2,1412,100.0,1.99504,38.9,1.0,244366,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella variicola,1.995042492917847,0.07025970579410522,0.03521714752618976,0.02
9,NR_025863.1,1,1411,4,1392,98.6534,3.86889,33.0,60.0,46125,Bacteria,unclassified Bacteria kingdom,Firmicutes,Bacilli,Lactobacillales,Aerococcaceae,Abiotrophia,Abiotrophia defectiva,3.8688873139617295,0.580256823234223,0.14998028532395835,0.05
