index,ref,startpos,endpos,number of reads,covbases,coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads
2,NR_025329.1,1,1504,1,1416,94.1489,0.941489,34.6,2.0,82989,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Buttiauxella,Buttiauxella ferragutiae,0.9414893617021277,0.23478457139102002,0.24937570294639413,0.02
3,NR_025514.1,1,1518,24,1507,99.2754,22.1074,30.2,23.8,158847,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas hypermegale,22.107378129117258,3.6711831344172587,0.1660614439657141,0.57
4,NR_025525.1,1,1475,19,1468,99.5254,18.0292,37.7,54.3,185008,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Butyrivibrio,Butyrivibrio hungatei,18.02915254237288,2.8957164875098895,0.1606130116601018,0.45
5,NR_025796.1,1,1435,1,1375,95.8188,0.958188,32.0,7.0,259063,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Anaerocolumna,Anaerocolumna jejuensis,0.9581881533101045,0.2002287555068041,0.20896601029255554,0.02
6,NR_025948.1,1,1439,7,1428,99.2356,6.42391,30.4,2.29,28898,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,Campylobacter helveticus,6.423905489923558,1.255147302291517,0.19538695023772099,0.17
7,NR_025981.1,1,1477,1,1340,90.7244,0.907244,33.9,18.0,831,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Butyrivibrio,Butyrivibrio fibrisolvens,0.9072444143534191,0.29018787107536675,0.3198563325211319,0.02
8,NR_026045.1,1,1455,1,1438,98.8316,0.988316,42.4,1.0,553,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Pantoea,Pantoea ananatis,0.9883161512027492,0.10749548012137337,0.10876628899624356,0.02
9,NR_026229.1,1,1504,1,1456,96.8085,0.968085,29.8,11.0,39950,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Dialister,Dialister pneumosintes,0.9680851063829787,0.17583199260943758,0.181628651706452,0.02
10,NR_026409.1,1,1495,2,1452,97.1237,1.93177,37.6,1.0,29370,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lacrimispora,Lacrimispora sphenoides,1.9317725752508361,0.3481071426752348,0.18020089276297646,0.05
11,NR_028894.1,1,1505,1,1301,86.4452,0.864452,39.9,0.0,1006003,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Citrobacter,Citrobacter freundii,0.8644518272425249,0.3424219245898407,0.3961145246023907,0.02
13,NR_029097.1,1,1374,90,1323,96.2882,83.8828,36.4,2.62,237576,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Oribacterium,Oribacterium sinus,83.88282387190684,18.652027545775645,0.22235812631031832,2.15
14,NR_029133.1,1,1519,1,1489,98.025,0.98025,41.3,0.0,1589,Bacteria,unclassified Bacteria kingdom,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactiplantibacillus,Lactiplantibacillus pentosus,0.9802501645819618,0.13918524669258847,0.141989516270008,0.02
15,NR_029137.1,1,1514,1,1432,94.5839,0.945839,38.5,8.0,78257,Bacteria,unclassified Bacteria kingdom,Actinobacteria,Actinomycetia,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium pullorum,0.9458388375165125,0.22641022358378848,0.23937505482252497,0.02
16,NR_029207.1,1,1426,2,1392,97.6157,1.88429,23.8,1.0,907,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera elsdenii,1.8842917251051894,0.3874415719548516,0.20561655437574186,0.05
17,NR_029356.1,1,1550,13,1459,94.129,12.0439,36.6,4.15,292800,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Flavonifractor,Flavonifractor plautii,12.043870967741935,3.1111346268461664,0.2583168347767066,0.31
18,NR_036924.1,1,1529,1,1495,97.7763,0.977763,35.6,48.0,137591,Bacteria,unclassified Bacteria kingdom,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Weissella,Weissella cibaria,0.9777632439502943,0.1475008880404317,0.15085542328683618,0.02
19,NR_036928.1,1,1431,2,1425,99.5807,1.98463,39.8,60.0,154046,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Clostridiaceae,Hungatella,Hungatella hathewayi,1.9846261355695318,0.15342653872451725,0.07730752708267048,0.05
20,NR_040816.1,1,1477,1,1469,99.4584,0.994584,42.3,13.0,1583,Bacteria,unclassified Bacteria kingdom,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Weissella,Weissella confusa,0.994583615436696,0.07342136679903145,0.07382121086601053,0.02
21,NR_040866.1,1,1425,1,1365,95.7895,0.957895,41.9,1.0,820,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides uniformis,0.9578947368421052,0.20089980909375932,0.20973056993304545,0.02
23,NR_041342.1,1,1488,20,1449,97.379,19.2406,36.9,9.3,823,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides distasonis,19.240591397849464,3.260477217781639,0.1694582640607432,0.48
24,NR_041343.1,1,1492,175,1492,100.0,167.77,37.9,20.6,46503,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides merdae,167.7701072386059,30.320909891499824,0.18072891762760118,4.19
25,NR_041464.1,1,1492,2,1444,96.7828,1.86863,32.8,1.0,387661,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides johnsonii,1.8686327077747988,0.4225787230155423,0.22614327644877658,0.05
26,NR_041508.1,1,1461,6,1446,98.9733,5.65503,35.4,0.833,397865,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Barnesiellaceae,Barnesiella,Barnesiella viscericola,5.655030800821355,1.035048646733792,0.18303147819874974,0.14
27,NR_041590.1,1,1342,268,1286,95.8271,253.56,38.1,8.33,742816,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas funiformis,253.56035767511176,54.88876019999499,0.2164721674289648,6.41
28,NR_041668.1,1,1484,1,1377,92.7898,0.927898,36.5,0.0,742726,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Barnesiellaceae,Barnesiella,Barnesiella intestinihominis,0.9278975741239892,0.2587446227302483,0.2788504140389894,0.02
