index,ref,startpos,endpos,number of reads,covbases,coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads
0,NR_025514.1,1,1518,49,1506,99.2095,46.3663,35.5,26.3,158847,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas hypermegale,46.36627140974967,7.869584360479916,0.16972648697443327,0.59
1,NR_025525.1,1,1475,43,1472,99.7966,41.5553,38.2,54.0,185008,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Butyrivibrio,Butyrivibrio hungatei,41.55525423728814,6.409808819633206,0.15424785474857208,0.52
2,NR_025567.1,1,1498,22,1475,98.4646,21.1188,39.0,10.5,208479,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Enterocloster,Enterocloster bolteae,21.11882510013351,3.686517812509259,0.17456074355603965,0.27
3,NR_025796.1,1,1435,1,1328,92.5436,0.925436,39.0,9.0,259063,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Anaerocolumna,Anaerocolumna jejuensis,0.9254355400696864,0.2627788454368139,0.28395153855559335,0.01
4,NR_025948.1,1,1439,29,1428,99.2356,26.5031,37.5,1.48,28898,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,Campylobacter helveticus,26.503127171646977,5.625650073870158,0.21226363354919392,0.35
5,NR_025981.1,1,1477,1,1359,92.0108,0.920108,36.7,6.0,831,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Butyrivibrio,Butyrivibrio fibrisolvens,0.920108327691266,0.2712172484287029,0.2947666489545211,0.01
6,NR_026229.1,1,1504,1,1014,67.4202,0.674202,44.0,1.0,39950,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Dialister,Dialister pneumosintes,0.6742021276595744,0.4688280731545116,0.6953820730023526,0.01
7,NR_026330.1,1,1474,2,1438,97.5577,1.90299,39.8,12.0,53442,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Eubacteriaceae,Eubacterium,Eubacterium callanderi,1.9029850746268657,0.3695163585288139,0.19417722369749438,0.02
8,NR_026494.1,1,1499,1,1434,95.6638,0.956638,39.3,0.0,84030,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lacrimispora,Lacrimispora saccharolytica,0.9566377585056705,0.20373916920252597,0.21297420825284966,0.01
9,NR_027557.1,1,1482,1,1436,96.8961,0.968961,34.1,1.0,536231,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Roseburia,Roseburia intestinalis,0.9689608636977058,0.17348203371825352,0.17903925763959033,0.01
