index,ref,startpos,endpos,number of reads,covbases,coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads
0,NR_024874.1,1,1416,1,1112,78.5311,0.785311,36.4,1.0,70584,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Betaproteobacteria,Burkholderiales,unclassified Burkholderiales family,Aquabacterium,Aquabacterium parvum,0.7853107344632768,0.41075167093753384,0.5230434946470754,0.01
1,NR_024875.1,1,1416,6,1314,92.7966,5.08686,35.7,1.0,70586,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Betaproteobacteria,Burkholderiales,unclassified Burkholderiales family,Aquabacterium,Aquabacterium commune,5.086864406779661,1.8054326494129185,0.35492053749391816,0.08
2,NR_024946.1,1,1458,4,1450,99.4513,3.96845,40.9,16.5,296,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas fragi,3.9684499314128945,0.31278927239576226,0.07881900434722111,0.06
3,NR_025514.1,1,1518,36,1509,99.4071,34.0171,34.1,23.0,158847,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas hypermegale,34.01712779973649,5.713643173196727,0.16796371542105878,0.5
4,NR_025525.1,1,1475,52,1451,98.3729,49.9566,38.5,55.7,185008,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Butyrivibrio,Butyrivibrio hungatei,49.956610169491526,8.06828149291278,0.16150578403015972,0.73
5,NR_025567.1,1,1498,13,1455,97.1295,12.1909,38.8,11.8,208479,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Enterocloster,Enterocloster bolteae,12.190921228304406,2.248341855977268,0.18442755997447965,0.18
6,NR_025948.1,1,1439,1,1361,94.5796,0.945796,30.7,1.0,28898,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,Campylobacter helveticus,0.9457956914523975,0.226499122573632,0.23947996868733024,0.01
7,NR_026100.1,1,1499,2,1446,96.4643,1.87125,35.2,3.0,1286362,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lacrimispora,Lacrimispora celerecrescens,1.8712474983322214,0.4277980750807592,0.2286165114246196,0.03
8,NR_026229.1,1,1504,1,1131,75.1995,0.751995,43.1,7.0,39950,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Dialister,Dialister pneumosintes,0.7519946808510638,0.431998570724582,0.5744702478954653,0.01
9,NR_026330.1,1,1474,3,1439,97.6255,2.86024,36.0,11.3,53442,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Eubacteriaceae,Eubacterium,Eubacterium callanderi,2.8602442333785616,0.5166674191852153,0.18063751799786704,0.04
10,NR_026409.1,1,1495,1,1444,96.5886,0.965886,37.2,2.0,29370,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lacrimispora,Lacrimispora sphenoides,0.9658862876254181,0.18158199763944427,0.18799521223751328,0.01
11,NR_026493.1,1,1488,2,1453,97.6478,1.93952,36.4,2.0,69825,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lacrimispora,Lacrimispora indolis,1.939516129032258,0.3223948420360058,0.16622436761939594,0.03
