index,ref,startpos,endpos,number of reads,covbases,coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads
0,NR_024861.1,1,1511,3,1464,96.8895,2.8822,38.5,14.0,67824,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Citrobacter,Citrobacter farmeri,2.8821972203838517,0.5392115320633911,0.1870834959696404,0.09
1,NR_025514.1,1,1518,4,1476,97.2332,3.82213,34.4,33.2,158847,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas hypermegale,3.822134387351779,0.7152064688385749,0.1871222715782414,0.12
2,NR_025525.1,1,1475,13,1447,98.1017,12.5234,36.2,51.8,185008,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Butyrivibrio,Butyrivibrio hungatei,12.523389830508474,2.0309583348011873,0.16217321047161928,0.39
3,NR_025567.1,1,1498,8,1456,97.1963,7.6729,37.3,10.6,208479,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Enterocloster,Enterocloster bolteae,7.672897196261682,1.3927284261657942,0.18151271814828254,0.24
4,NR_025796.1,1,1435,1,1371,95.5401,0.955401,32.5,1.0,259063,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Anaerocolumna,Anaerocolumna jejuensis,0.9554006968641114,0.2064943571270556,0.21613377277704215,0.03
5,NR_025910.1,1,1472,1,1190,80.8424,0.808424,36.1,1.0,28139,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Rikenella,Rikenella microfusus,0.8084239130434783,0.39367496132236957,0.4869660025769143,0.03
6,NR_025948.1,1,1439,1,1411,98.0542,0.980542,31.2,1.0,28898,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,Campylobacter helveticus,0.980542043085476,0.13817602107455315,0.14091799739637278,0.03
7,NR_025981.1,1,1477,2,1367,92.5525,1.79689,35.8,17.5,831,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Butyrivibrio,Butyrivibrio fibrisolvens,1.7968855788761002,0.5576917644251244,0.310365763397102,0.06
8,NR_026100.1,1,1499,6,1449,96.6644,5.75584,37.1,1.17,1286362,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lacrimispora,Lacrimispora celerecrescens,5.755837224816545,1.099410093152598,0.1910078499809625,0.18
9,NR_026330.1,1,1474,1,1426,96.7436,0.967436,37.7,12.0,53442,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Eubacteriaceae,Eubacterium,Eubacterium callanderi,0.9674355495251018,0.1775539205120772,0.1835304900664809,0.03
10,NR_026493.1,1,1488,1,1416,95.1613,0.951613,36.5,1.0,69825,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lacrimispora,Lacrimispora indolis,0.9516129032258065,0.2146549584765271,0.2255696173821132,0.03
11,NR_026494.1,1,1499,5,1453,96.9313,4.45697,36.6,0.2,84030,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lacrimispora,Lacrimispora saccharolytica,4.456971314209473,0.9811217558033364,0.22013194311468362,0.15
12,NR_026499.1,1,1425,1,1423,99.8596,0.998596,39.3,27.0,71452,Bacteria,unclassified Bacteria kingdom,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus raffinosus,0.9985964912280701,0.037450275857958334,0.03750291152325413,0.03
13,NR_027557.1,1,1482,1,1441,97.2335,0.972335,34.5,4.0,536231,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Roseburia,Roseburia intestinalis,0.9723346828609987,0.16406739692628372,0.16873551855985597,0.03
14,NR_028688.1,1,1530,1,1460,95.4248,0.954248,37.8,46.0,67829,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Citrobacter,Citrobacter murliniae,0.954248366013072,0.20901429509305633,0.21903552841943574,0.03
15,NR_029097.1,1,1374,162,1322,96.2154,152.499,36.8,3.49,237576,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Oribacterium,Oribacterium sinus,152.4985443959243,33.16960209803796,0.21750766362675167,4.9
16,NR_029207.1,1,1426,1,1382,96.9144,0.969144,36.9,1.0,907,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera elsdenii,0.9691444600280504,0.17298687961855477,0.17849442137196753,0.03
17,NR_029356.1,1,1550,4,1454,93.8065,3.72516,36.1,3.25,292800,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Flavonifractor,Flavonifractor plautii,3.7251612903225806,0.9731444609197869,0.26123552380077414,0.12
18,NR_037086.1,1,1479,6,1437,97.1602,5.41582,36.7,0.167,1559,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Clostridiaceae,Clostridium,Clostridium tertium,5.415821501014198,1.1288053299186203,0.20842735117973027,0.18
19,NR_040816.1,1,1477,1,1465,99.1875,0.991875,40.6,26.0,1583,Bacteria,unclassified Bacteria kingdom,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Weissella,Weissella confusa,0.991875423155044,0.08979993224122618,0.09053549482613725,0.03
20,NR_040866.1,1,1425,1,1380,96.8421,0.968421,36.6,10.0,820,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides uniformis,0.968421052631579,0.17493768426699885,0.1806421739713575,0.03
21,NR_041342.1,1,1488,12,1487,99.9328,11.5665,35.0,8.17,823,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides distasonis,11.566532258064516,1.775839744047231,0.1535325977074127,0.36
22,NR_041343.1,1,1492,66,1473,98.7265,62.943,36.6,17.4,46503,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides merdae,62.943029490616624,11.331246824543506,0.18002385516306832,2.0
23,NR_041508.1,1,1461,8,1446,98.9733,7.56126,34.7,1.0,397865,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Barnesiellaceae,Barnesiella,Barnesiella viscericola,7.561259411362081,1.4242920093383706,0.18836703409462835,0.24
24,NR_041590.1,1,1342,72,1286,95.8271,68.1498,37.0,4.94,742816,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas funiformis,68.14977645305514,14.750444448692274,0.21644156762352837,2.18
25,NR_041668.1,1,1484,2,1414,95.283,1.89353,35.8,0.5,742726,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Barnesiellaceae,Barnesiella,Barnesiella intestinihominis,1.8935309973045822,0.4354316709931963,0.22995750880921825,0.06
26,NR_041882.1,1,1525,2,1422,93.2459,1.76656,35.1,1.0,180332,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Robinsoniella,Robinsoniella peoriensis,1.7665573770491803,0.5605668450904298,0.3173216179520807,0.06
27,NR_042152.1,1,1456,1,1144,78.5714,0.785714,38.4,0.0,168384,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Marvinbryantia,Marvinbryantia formatexigens,0.7857142857142857,0.41046688456978375,0.5224123985433612,0.03
28,NR_043053.1,1,1473,1,1348,91.5139,0.915139,39.1,1.0,552535,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Helicobacteraceae,Helicobacter,Helicobacter pullorum,0.9151391717583164,0.2787691264516729,0.3046193792754556,0.03
29,NR_043142.1,1,1465,1,1428,97.4744,0.974744,38.8,12.0,292800,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Flavonifractor,Flavonifractor plautii,0.9747440273037543,0.1569551661695838,0.16102193167958,0.03
30,NR_043224.1,1,1455,2,1442,99.1065,1.80893,33.8,0.0,305719,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella baroniae,1.80893470790378,0.41538819350680795,0.22963139116732734,0.06
31,NR_043231.1,1,1396,430,1385,99.212,417.794,36.6,2.61,308994,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Dialister,Dialister propionicifaciens,417.7936962750716,59.32387616141761,0.14199322941042963,13.0
