index,ref,startpos,endpos,number of reads,covbases,coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads
0,NR_024835.1,1,1559,15,1489,95.5099,14.1764,40.2,40.4,88233,Bacteria,unclassified Bacteria kingdom,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lacticaseibacillus,Lacticaseibacillus manihotivorans,14.17639512508018,3.098976117778927,0.21860113875468742,0.38
1,NR_024928.1,1,1516,1,1455,95.9763,0.959763,36.9,0.0,78544,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas gessardii,0.9597625329815304,0.19658052794779354,0.20482204836347423,0.03
2,NR_024946.1,1,1458,133,1458,100.0,131.161,39.6,7.52,296,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas fragi,131.16117969821673,9.654466954186072,0.0736076556828753,3.33
3,NR_025102.1,1,1501,2,1440,95.936,1.89074,38.6,12.5,129847,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas grimontii,1.8907395069953365,0.42275389148395004,0.22359182209915748,0.05
4,NR_025189.1,1,1559,15,1510,96.857,14.2566,36.6,60.0,171523,Bacteria,unclassified Bacteria kingdom,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lacticaseibacillus,Lacticaseibacillus pantheris,14.256574727389353,2.9487894982794542,0.20683716493375637,0.38
5,NR_025392.1,1,1439,1,1403,97.4983,0.974983,29.9,1.0,108980,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter ursingii,0.9749826268241835,0.15623209119213904,0.16024089752351253,0.03
6,NR_025423.1,1,1468,1,1413,96.2534,0.962534,18.6,2.0,249188,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,Haemophilus pittmaniae,0.9625340599455041,0.18996532761707255,0.1973595901924009,0.03
7,NR_025514.1,1,1518,1,1495,98.4848,0.984848,36.5,49.0,158847,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas hypermegale,0.9848484848484849,0.1221956759646844,0.12407560944106416,0.03
8,NR_025569.1,1,1494,3,1463,97.925,2.84672,27.8,1.0,208962,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia albertii,2.8467202141900936,0.5070824108229969,0.17812864372667703,0.08
9,NR_025863.1,1,1411,6,1386,98.2282,5.82849,36.5,44.5,46125,Bacteria,unclassified Bacteria kingdom,Firmicutes,Bacilli,Lactobacillales,Aerococcaceae,Abiotrophia,Abiotrophia defectiva,5.828490432317506,0.8794319106938822,0.15088502261540218,0.15
