index,ref,startpos,endpos,number of reads,covbases,coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads
0,NR_024874.1,1,1416,1,1124,79.3785,0.793785,40.7,1.0,70584,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Betaproteobacteria,Burkholderiales,unclassified Burkholderiales family,Aquabacterium,Aquabacterium parvum,0.7937853107344632,0.4047293828110022,0.509872603256565,0.23
1,NR_025514.1,1,1518,4,1475,97.1673,3.84058,32.3,23.5,158847,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas hypermegale,3.8405797101449277,0.7009835306580592,0.18252024005813616,0.91
2,NR_025525.1,1,1475,1,1423,96.4746,0.964746,31.9,29.0,185008,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Butyrivibrio,Butyrivibrio hungatei,0.9647457627118644,0.18448428183702617,0.19122580162305947,0.23
3,NR_025567.1,1,1498,1,1462,97.5968,0.975968,37.6,1.0,208479,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Enterocloster,Enterocloster bolteae,0.9759679572763685,0.15319977583948152,0.1569721369408641,0.23
5,NR_029097.1,1,1374,12,1321,96.1426,11.2933,37.3,2.08,237576,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Oribacterium,Oribacterium sinus,11.29330422125182,2.488545996972912,0.22035588063677136,2.73
6,NR_029356.1,1,1550,2,1454,93.8065,1.82129,34.6,1.5,292800,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Flavonifractor,Flavonifractor plautii,1.8212903225806452,0.5204019771184502,0.285732576880481,0.46
7,NR_040903.1,1,1461,1,1276,87.3374,0.873374,37.8,1.0,183670,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Macromonas,Macromonas bipunctata,0.8733744010951403,0.33266695695298143,0.3808984514955375,0.23
8,NR_041342.1,1,1488,1,1412,94.8925,0.948925,37.1,1.0,823,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides distasonis,0.9489247311827957,0.2202252920690723,0.23207877804446145,0.23
9,NR_041343.1,1,1492,21,1472,98.6595,20.0999,35.8,20.4,46503,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides merdae,20.09986595174263,3.55790652516963,0.1770114553854109,4.78
10,NR_041464.1,1,1492,1,1430,95.8445,0.958445,36.2,1.0,387661,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides johnsonii,0.9584450402144772,0.19963681392395372,0.20829239606611116,0.23
