index,ref,startpos,endpos,number of reads,covbases,coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads
1,NR_024883.1,1,1414,1,1406,99.4342,0.994342,40.2,1.0,73098,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Kluyvera,Kluyvera georgiana,0.9943422913719944,0.07503119582860583,0.07545811586177002,0.04
2,NR_024946.1,1,1458,2,1450,99.4513,1.98285,39.9,14.0,296,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas fragi,1.9828532235939644,0.16687060853557473,0.08415681329812104,0.08
3,NR_025514.1,1,1518,3,1475,97.1673,2.54414,34.0,15.3,158847,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas hypermegale,2.544137022397892,0.678584172792511,0.26672469557199163,0.12
4,NR_025525.1,1,1475,36,1473,99.8644,34.5431,38.0,54.3,185008,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Butyrivibrio,Butyrivibrio hungatei,34.54305084745763,5.396492168814631,0.1562251172499378,1.39
5,NR_025567.1,1,1498,18,1476,98.5314,17.0701,34.6,11.7,208479,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Enterocloster,Enterocloster bolteae,17.070093457943926,2.897911185046353,0.16976539655075815,0.7
6,NR_025948.1,1,1439,9,1425,99.0271,8.22655,37.7,1.0,28898,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,Campylobacter helveticus,8.226546212647673,1.795556626376218,0.21826372574382305,0.35
7,NR_025981.1,1,1477,2,1370,92.7556,1.71361,25.6,7.0,831,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Butyrivibrio,Butyrivibrio fibrisolvens,1.7136086662153014,0.5911820790147077,0.34499246570712094,0.08
8,NR_026100.1,1,1499,3,1447,96.531,2.86791,34.9,1.0,1286362,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lacrimispora,Lacrimispora celerecrescens,2.8679119412941962,0.5718394676420747,0.1993922684334659,0.12
9,NR_026229.1,1,1504,1,1320,87.766,0.87766,11.7,38.0,39950,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Dialister,Dialister pneumosintes,0.8776595744680851,0.3277875609261116,0.37347916032793327,0.04
10,NR_026312.1,1,1482,4,1442,97.3009,3.2139,23.9,21.0,180164,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Blautia,Blautia schinkii,3.2139001349527665,1.1484051287694215,0.35732445954992287,0.15
11,NR_026330.1,1,1474,8,1443,97.8969,7.75102,37.3,12.1,53442,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Eubacteriaceae,Eubacterium,Eubacterium callanderi,7.75101763907734,1.2153195790631222,0.15679484109750916,0.31
12,NR_026409.1,1,1495,1,1245,83.2776,0.832776,18.3,1.0,29370,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lacrimispora,Lacrimispora sphenoides,0.8327759197324415,0.37330068339472056,0.4482606599800058,0.04
13,NR_026493.1,1,1488,3,1452,97.5806,2.89247,35.1,9.0,69825,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lacrimispora,Lacrimispora indolis,2.89247311827957,0.491211052262312,0.16982389539180304,0.12
14,NR_026494.1,1,1499,1,1424,94.9967,0.949967,33.0,0.0,84030,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lacrimispora,Lacrimispora saccharolytica,0.9499666444296198,0.21808656053349113,0.22957286112338707,0.04
