index,ref,startpos,endpos,number of reads,covbases,coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads
0,NR_024642.1,1,1449,1,1445,99.7239,0.997239,41.8,60.0,61646,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Lelliottia,Lelliottia amnigena,0.9972394755003451,0.052486238014742295,0.052631528639004554,0.02
1,NR_024861.1,1,1511,1,1459,96.5586,0.965586,41.8,8.0,67824,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Citrobacter,Citrobacter farmeri,0.9655857048312376,0.18235119425758758,0.18885034580069557,0.02
3,NR_024883.1,1,1414,1,1399,98.9392,0.989392,34.5,33.0,73098,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Kluyvera,Kluyvera georgiana,0.9893917963224894,0.10248462140977121,0.10358345580658791,0.02
4,NR_024901.1,1,1516,1,1457,96.1082,0.961082,44.5,0.0,75588,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas libanensis,0.9610817941952506,0.1934638671503088,0.20129802512001932,0.02
5,NR_024946.1,1,1458,9,1450,99.4513,8.48628,36.6,22.2,296,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas fragi,8.486282578875171,0.9053435707944217,0.10668317515705705,0.15
6,NR_025514.1,1,1518,24,1488,98.0237,22.3663,29.6,21.4,158847,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas hypermegale,22.36627140974967,3.975066745805064,0.1777259460453607,0.39
7,NR_025525.1,1,1475,64,1454,98.5763,61.2081,38.1,55.6,185008,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Butyrivibrio,Butyrivibrio hungatei,61.20813559322034,9.8672705136737,0.16120848018064185,1.04
8,NR_025567.1,1,1498,27,1455,97.1295,25.8705,38.2,8.93,208479,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Enterocloster,Enterocloster bolteae,25.87049399198932,4.7007209494416555,0.181702017398555,0.44
9,NR_025796.1,1,1435,1,1324,92.2648,0.922648,22.9,1.0,259063,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Anaerocolumna,Anaerocolumna jejuensis,0.9226480836236933,0.26724214919357253,0.28964689130874366,0.02
10,NR_025863.1,1,1411,2,1383,98.0156,1.93196,35.6,60.0,46125,Bacteria,unclassified Bacteria kingdom,Firmicutes,Bacilli,Lactobacillales,Aerococcaceae,Abiotrophia,Abiotrophia defectiva,1.931963146704465,0.3211995050511857,0.166255503164792,0.03
11,NR_025948.1,1,1439,2,1428,99.2356,1.89646,33.4,1.0,28898,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,Campylobacter helveticus,1.896455872133426,0.3289168858028712,0.17343766898876206,0.03
12,NR_026100.1,1,1499,6,1449,96.6644,5.68512,40.3,3.17,1286362,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lacrimispora,Lacrimispora celerecrescens,5.685123415610407,1.1147087522076813,0.19607467960095215,0.1
13,NR_026229.1,1,1504,11,1471,97.8059,8.40426,28.7,16.5,39950,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Dialister,Dialister pneumosintes,8.404255319148936,3.618189131612764,0.43051870679949344,0.18
14,NR_026330.1,1,1474,1,1439,97.6255,0.976255,44.2,8.0,53442,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Eubacteriaceae,Eubacterium,Eubacterium callanderi,0.9762550881953868,0.1523050501481719,0.1560094815277313,0.02
15,NR_026409.1,1,1495,4,1454,97.2575,3.65552,35.2,4.0,29370,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lacrimispora,Lacrimispora sphenoides,3.6555183946488294,0.8220488872251153,0.22487888131775796,0.07
16,NR_026489.1,1,1469,1,1464,99.6596,0.996596,40.0,60.0,2738,Bacteria,unclassified Bacteria kingdom,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Vagococcus,Vagococcus fluvialis,0.9965963240299524,0.0582614937038468,0.058460474215130426,0.02
17,NR_026493.1,1,1488,1,1346,90.457,0.90457,14.7,1.0,69825,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lacrimispora,Lacrimispora indolis,0.9045698924731183,0.2939068798485589,0.32491340060524193,0.02
18,NR_026499.1,1,1425,6,1425,100.0,5.58316,41.1,26.2,71452,Bacteria,unclassified Bacteria kingdom,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus raffinosus,5.583157894736842,1.064096054854184,0.19059035673293268,0.1
19,NR_027558.1,1,1365,6,1361,99.707,5.95458,40.4,52.3,169435,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Anaerotruncus,Anaerotruncus colihominis,5.954578754578755,0.3644622869916862,0.06120706468302801,0.1
20,NR_027562.1,1,1462,1,1429,97.7428,0.977428,41.6,60.0,214853,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Eubacteriaceae,Anaerofustis,Anaerofustis stercorihominis,0.9774281805745554,0.1485847678491875,0.15201604660287762,0.02
21,NR_028862.1,1,1537,1,1440,93.689,0.93689,13.2,1.0,209880,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Allisonella,Allisonella histaminiformans,0.936890045543266,0.24323976299772213,0.25962466369965204,0.02
23,NR_028938.1,1,1502,3,1482,98.6684,2.93076,38.4,11.7,582,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Morganellaceae,Morganella,Morganella morganii,2.930758988015979,0.3800478026260915,0.12967555646169682,0.05
24,NR_028986.1,1,1492,3,1459,97.7882,2.92627,41.0,7.67,200451,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas poae,2.9262734584450403,0.4484791203773664,0.15325947036258147,0.05
25,NR_029097.1,1,1374,226,1322,96.2154,210.656,37.2,2.38,237576,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Oribacterium,Oribacterium sinus,210.655749636099,47.12097345696839,0.22368709868289072,3.69
26,NR_029207.1,1,1426,5,1394,97.756,4.7195,30.1,2.0,907,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera elsdenii,4.719495091164095,0.8640167462906164,0.18307397922888843,0.08
27,NR_029247.1,1,1519,1,1408,92.6926,0.926926,36.3,1.0,1547,Bacteria,unclassified Bacteria kingdom,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Erysipelatoclostridium,Erysipelatoclostridium ramosum,0.9269256089532587,0.2603442822854317,0.2808685829485588,0.02
28,NR_029356.1,1,1550,20,1455,93.871,18.4316,39.3,7.0,292800,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Flavonifractor,Flavonifractor plautii,18.431612903225805,4.7773034367063865,0.25919074265444714,0.33
30,NR_036928.1,1,1431,2,1424,99.5108,1.98183,35.8,60.0,154046,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Clostridiaceae,Hungatella,Hungatella hathewayi,1.981830887491265,0.16625787341316847,0.08389104966651766,0.03
31,NR_037084.1,1,1452,2,1452,100.0,1.99725,43.5,31.0,39831,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,1.997245179063361,0.05243210118987227,0.026252210664722254,0.03
32,NR_040903.1,1,1461,6,1302,89.117,5.20534,40.4,1.0,183670,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Macromonas,Macromonas bipunctata,5.205338809034908,1.9107479632242004,0.36707465802374184,0.1
33,NR_040955.1,1,1499,1,1468,97.932,0.97932,44.1,0.0,1358,Bacteria,unclassified Bacteria kingdom,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,Lactococcus lactis,0.9793195463642428,0.14235972867349697,0.14536596272586647,0.02
34,NR_041279.1,1,1405,1,1151,81.9217,0.819217,23.6,1.0,290053,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides helcogenes,0.8192170818505338,0.3849752450601755,0.4699306857598146,0.02
35,NR_041342.1,1,1488,34,1475,99.1263,32.5141,36.0,7.09,823,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides distasonis,32.51411290322581,5.36719616183016,0.16507281554335954,0.56
36,NR_041343.1,1,1492,184,1475,98.8606,175.869,38.4,19.3,46503,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides merdae,175.8686327077748,31.749102893590063,0.18052737662630672,3.0
37,NR_041464.1,1,1492,4,1450,97.185,3.54625,26.1,12.8,387661,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides johnsonii,3.5462466487935655,0.8098194237917478,0.2283595880357754,0.07
38,NR_041508.1,1,1461,8,1431,97.9466,7.00068,33.2,1.0,397865,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Barnesiellaceae,Barnesiella,Barnesiella viscericola,7.000684462696783,1.7199472983996125,0.24568273396185314,0.13
39,NR_041590.1,1,1342,269,1307,97.392,252.803,37.5,9.1,742816,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas funiformis,252.80327868852459,54.72803115555945,0.21648465731723796,4.39
40,NR_041666.1,1,1521,2,1480,97.3044,1.87377,21.0,9.5,742743,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Dialister,Dialister succinatiphilus,1.873767258382643,0.4053615293536287,0.2163350477708313,0.03
