index,ref,startpos,endpos,number of reads,covbases,coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads
0,NR_024883.1,1,1414,1,1412,99.8586,0.998586,42.5,60.0,73098,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Kluyvera,Kluyvera georgiana,0.9985855728429985,0.037595560203065266,0.037648811704769324,0.04
1,NR_024898.1,1,1504,2,1461,97.141,1.93883,43.1,1.5,85403,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Mannheimia,Mannheimia ruminalis,1.9388297872340425,0.338652510062863,0.1746685099912709,0.09
2,NR_024946.1,1,1458,13,1450,99.4513,12.7915,36.8,9.46,296,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas fragi,12.791495198902606,1.028293807265544,0.08038886707738141,0.56
3,NR_025298.1,1,1506,1,1433,95.1527,0.951527,34.8,3.0,82376,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Selenomonadales,Sporomusaceae,Anaeroarcus,Anaeroarcus burkinensis,0.951527224435591,0.21483438322379467,0.2257784934647835,0.04
4,NR_025335.1,1,1485,1,1455,97.9798,0.979798,43.3,29.0,82985,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Budviciaceae,Pragia,Pragia fontium,0.9797979797979798,0.14073818525321713,0.14364000350586079,0.04
5,NR_025423.1,1,1468,10,1464,99.7275,9.91621,39.1,26.1,249188,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,Haemophilus pittmaniae,9.916212534059946,0.6525573109669134,0.06580711221401585,0.43
6,NR_025514.1,1,1518,32,1509,99.4071,30.0883,30.2,25.2,158847,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas hypermegale,30.088274044795785,5.030701475493146,0.16719807417345964,1.38
7,NR_025525.1,1,1475,25,1468,99.5254,23.8156,35.9,49.6,185008,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Butyrivibrio,Butyrivibrio hungatei,23.815593220338982,3.7791689045583285,0.15868464285537276,1.08
8,NR_025567.1,1,1498,1,1466,97.8638,0.978638,41.9,21.0,208479,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Enterocloster,Enterocloster bolteae,0.9786381842456608,0.14463558865040535,0.14779270927578939,0.04
9,NR_025948.1,1,1439,5,1372,95.344,4.30507,29.7,1.0,28898,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,Campylobacter helveticus,4.30507296733843,1.335581574222869,0.3102343640527374,0.22
