index,ref,startpos,endpos,number of reads,covbases,coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads
0,NR_024835.1,1,1559,2,1489,95.5099,1.90443,39.8,48.5,88233,Bacteria,unclassified Bacteria kingdom,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lacticaseibacillus,Lacticaseibacillus manihotivorans,1.9044259140474664,0.4199451804136798,0.2205101166267857,0.06
1,NR_024841.1,1,1460,2,1411,96.6438,1.93014,39.3,0.0,888807,Bacteria,unclassified Bacteria kingdom,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sanguinis,1.9301369863013698,0.3635876866676402,0.18837403212730827,0.06
3,NR_024946.1,1,1458,1,1387,95.1303,0.951303,14.0,1.0,296,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas fragi,0.9513031550068587,0.21530735561503758,0.22632885687579293,0.03
4,NR_025189.1,1,1559,1,1481,94.9968,0.949968,35.0,60.0,171523,Bacteria,unclassified Bacteria kingdom,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lacticaseibacillus,Lacticaseibacillus pantheris,0.9499679281590764,0.2180811086710253,0.2295668118961029,0.03
5,NR_025298.1,1,1506,1,1446,96.0159,0.960159,39.2,1.0,82376,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Selenomonadales,Sporomusaceae,Anaeroarcus,Anaeroarcus burkinensis,0.9601593625498008,0.1956496321831809,0.20376787418248302,0.03
6,NR_025423.1,1,1468,23,1464,99.7275,22.8045,39.6,32.7,249188,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,Haemophilus pittmaniae,22.80449591280654,1.483122575725085,0.06503641130222017,0.66
7,NR_025514.1,1,1518,50,1488,98.0237,46.8669,28.6,23.5,158847,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas hypermegale,46.866930171278,8.12457067045196,0.17335401829734162,1.42
8,NR_025525.1,1,1475,25,1466,99.3898,23.9525,38.0,50.0,185008,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Butyrivibrio,Butyrivibrio hungatei,23.952542372881357,3.8323657333355556,0.15999828634786142,0.71
9,NR_025567.1,1,1498,4,1453,96.996,3.85848,40.3,1.5,208479,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Enterocloster,Enterocloster bolteae,3.8584779706275034,0.7021283274623931,0.18197028279215655,0.11
10,NR_025635.1,1,1412,1,1385,98.0878,0.980878,26.4,1.0,244366,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella variicola,0.9808781869688386,0.13700168655078482,0.13967247755213585,0.03
11,NR_025680.1,1,1524,1,1434,94.0945,0.940945,21.0,0.0,592028,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Dialister,Dialister invisus,0.9409448818897638,0.23580520936361762,0.2506046994910413,0.03
12,NR_025863.1,1,1411,3,1380,97.803,2.92913,39.9,48.0,46125,Bacteria,unclassified Bacteria kingdom,Firmicutes,Bacilli,Lactobacillales,Aerococcaceae,Abiotrophia,Abiotrophia defectiva,2.929128277817151,0.44635070950269223,0.15238346264415648,0.09
13,NR_025948.1,1,1439,8,1428,99.2356,7.28284,32.6,1.0,28898,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,Campylobacter helveticus,7.282835302293259,1.5940357438554833,0.21887570948550003,0.23
14,NR_026111.1,1,1511,5,1480,97.9484,4.70615,40.4,55.2,33025,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Acidaminococcales,Acidaminococcaceae,Phascolarctobacterium,Phascolarctobacterium faecium,4.706154864328259,1.061528561678599,0.22556175737538506,0.14
