index,ref,startpos,endpos,number of reads,covbases,coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads
0,NR_024704.1,1,1511,1,1436,95.0364,0.950364,31.0,1.0,86185,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas lundensis,0.9503639973527466,0.2172636872610992,0.22861102468768865,0.01
1,NR_024861.1,1,1511,1,1458,96.4924,0.964924,42.0,1.0,67824,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Citrobacter,Citrobacter farmeri,0.9649238914626076,0.1840331208448437,0.19072293936663842,0.01
2,NR_024874.1,1,1416,2,1132,79.9435,1.56144,32.4,1.0,70584,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Betaproteobacteria,Burkholderiales,unclassified Burkholderiales family,Aquabacterium,Aquabacterium parvum,1.5614406779661016,0.8048679899735502,0.5154649813670499,0.02
3,NR_024875.1,1,1416,8,1315,92.8672,6.78602,39.0,1.0,70586,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Betaproteobacteria,Burkholderiales,unclassified Burkholderiales family,Aquabacterium,Aquabacterium commune,6.786016949152542,2.40848956899398,0.3549194744193439,0.07
4,NR_024883.1,1,1414,13,1414,100.0,12.8515,39.1,49.8,73098,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Kluyvera,Kluyvera georgiana,12.851485148514852,0.4764903844509903,0.03707667860520032,0.11
5,NR_024927.1,1,1516,2,1459,96.2401,1.91029,40.9,0.0,78543,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas migulae,1.9102902374670185,0.3961860018348005,0.20739571090523395,0.02
6,NR_024946.1,1,1458,34,1458,100.0,33.3045,39.7,13.6,296,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas fragi,33.30452674897119,2.5549271605632238,0.07671411096217266,0.3
7,NR_025335.1,1,1485,2,1459,98.2492,1.95488,39.6,10.5,82985,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Budviciaceae,Pragia,Pragia fontium,1.9548821548821549,0.27955623331567814,0.1430041358848715,0.02
8,NR_025514.1,1,1518,69,1505,99.1436,66.114,34.3,28.6,158847,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas hypermegale,66.11396574440053,11.16240996057877,0.16883588565437344,0.6
9,NR_025525.1,1,1475,8,1444,97.8983,7.70373,36.6,54.9,185008,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Butyrivibrio,Butyrivibrio hungatei,7.703728813559322,1.2726987883704277,0.16520555424151903,0.07
10,NR_025948.1,1,1439,11,1428,99.2356,10.3961,36.4,1.18,28898,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,Campylobacter helveticus,10.396108408617096,1.587551146239098,0.15270629006938918,0.1
11,NR_026229.1,1,1504,7,1494,99.3351,5.47008,38.4,17.6,39950,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Dialister,Dialister pneumosintes,5.4700797872340425,2.2487748701867543,0.41110458305103664,0.06
12,NR_026499.1,1,1425,3,1425,100.0,2.70316,40.2,22.0,71452,Bacteria,unclassified Bacteria kingdom,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus raffinosus,2.703157894736842,0.46008959608770666,0.17020448453400364,0.03
