index,ref,startpos,endpos,number of reads,covbases,coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads
0,NR_024946.1,1,1458,5,1450,99.4513,4.95542,40.7,5.6,296,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas fragi,4.955418381344307,0.39043311816235843,0.0787891330492344,0.07
1,NR_025298.1,1,1506,1,1445,95.9495,0.959495,43.3,14.0,82376,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Selenomonadales,Sporomusaceae,Anaeroarcus,Anaeroarcus burkinensis,0.9594953519256308,0.19720508317201002,0.20553000363809487,0.01
2,NR_025337.1,1,1473,1,1359,92.2607,0.922607,23.9,1.0,745277,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Rahnella,Rahnella aquatilis,0.9226069246435845,0.2673048727187566,0.2897277980240827,0.01
3,NR_025486.1,1,1493,1,1456,97.5218,0.975218,41.2,60.0,119000,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Halomonas,Halomonas muralis,0.9752176825184193,0.15551319145528972,0.1594651063480409,0.01
4,NR_025514.1,1,1518,60,1510,99.473,56.4704,27.5,30.8,158847,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas hypermegale,56.4703557312253,9.679510535026873,0.17140870479189466,0.8
5,NR_025525.1,1,1475,5,1439,97.5593,4.77966,36.2,56.0,185008,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Butyrivibrio,Butyrivibrio hungatei,4.779661016949152,0.8405391072680661,0.17585747279721953,0.07
6,NR_025567.1,1,1498,2,1449,96.729,1.93057,41.0,1.0,208479,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Enterocloster,Enterocloster bolteae,1.930574098798398,0.36071230121133835,0.1868419872802852,0.03
7,NR_025796.1,1,1435,2,1385,96.5157,1.8446,26.5,1.0,259063,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Anaerocolumna,Anaerocolumna jejuensis,1.8445993031358885,0.4484170551719789,0.2430972701820135,0.03
8,NR_025863.1,1,1411,1,1378,97.6612,0.976612,43.8,56.0,46125,Bacteria,unclassified Bacteria kingdom,Firmicutes,Bacilli,Lactobacillales,Aerococcaceae,Abiotrophia,Abiotrophia defectiva,0.9766123316796598,0.1511849342972378,0.15480547336241116,0.01
9,NR_025948.1,1,1439,6,1428,99.2356,5.43641,33.4,1.0,28898,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,Campylobacter helveticus,5.436414176511466,1.2061305781684857,0.22186142170324058,0.08
10,NR_026100.1,1,1499,1,1361,90.7939,0.907939,42.1,1.0,1286362,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lacrimispora,Lacrimispora celerecrescens,0.9079386257505003,0.2892090525389434,0.31853370298007067,0.01
11,NR_026229.1,1,1504,6,1484,98.6702,4.96476,17.8,10.7,39950,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Dialister,Dialister pneumosintes,4.964760638297872,1.4548270798352911,0.29303065864099076,0.08
12,NR_026312.1,1,1482,1,1039,70.108,0.70108,13.7,49.0,180164,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Blautia,Blautia schinkii,0.7010796221322537,0.4579393947533985,0.6531917064721238,0.01
13,NR_026330.1,1,1474,2,1440,97.6934,1.95047,41.4,23.0,53442,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Eubacteriaceae,Eubacterium,Eubacterium callanderi,1.9504748982360922,0.30539910514346114,0.15657679338485625,0.03
14,NR_026409.1,1,1495,4,1452,97.1237,3.8602,39.2,2.75,29370,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lacrimispora,Lacrimispora sphenoides,3.860200668896321,0.6921736612843078,0.17931027960839374,0.05
15,NR_026494.1,1,1499,1,1450,96.7312,0.967312,43.0,0.0,84030,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lacrimispora,Lacrimispora saccharolytica,0.9673115410273516,0.17787926162385526,0.18389035391321312,0.01
16,NR_027579.1,1,1402,1,1208,86.1626,0.861626,15.4,1.0,471875,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Mediterraneibacter,[Ruminococcus] lactaris,0.8616262482168331,0.3454150511615356,0.4008873358679411,0.01
17,NR_028812.1,1,1408,1,1309,92.9688,0.929688,17.8,1.0,156456,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Anaeroglobus,Anaeroglobus geminatus,0.9296875,0.25576378152564627,0.27510726080069514,0.01
18,NR_028862.1,1,1537,1,1163,75.6669,0.756669,10.4,22.0,209880,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Allisonella,Allisonella histaminiformans,0.756668835393624,0.4292330130026255,0.5672666732459462,0.01
19,NR_029097.1,1,1374,234,1321,96.1426,218.388,36.8,2.17,237576,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Oribacterium,Oribacterium sinus,218.38791848617177,49.76153066423146,0.2278584411132722,3.12
20,NR_029207.1,1,1426,2,1338,93.8289,1.71599,17.1,1.0,907,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera elsdenii,1.7159887798036466,0.5718394179085758,0.33324193295366944,0.03
21,NR_029356.1,1,1550,1,1451,93.6129,0.936129,40.6,1.0,292800,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Flavonifractor,Flavonifractor plautii,0.9361290322580645,0.24460185458217798,0.26129074748613085,0.01
22,NR_037085.1,1,1454,1,1450,99.7249,0.997249,36.0,8.0,577,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Raoultella,Raoultella terrigena,0.9972489683631361,0.05239610289966839,0.05254064387318472,0.01
23,NR_037088.1,1,1453,1,1424,98.0041,0.980041,38.7,1.0,76122,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Alloprevotella,Alloprevotella tannerae,0.9800412938747419,0.13990649554164192,0.14275571490309388,0.01
24,NR_040866.1,1,1425,1,1396,97.9649,0.979649,42.3,1.0,820,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides uniformis,0.9796491228070175,0.14124701588128377,0.14418123039457692,0.01
25,NR_041342.1,1,1488,11,1449,97.379,10.5558,38.6,8.55,823,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides distasonis,10.555779569892474,1.8210770580744629,0.17251942843412493,0.15
26,NR_041343.1,1,1492,211,1492,100.0,202.174,38.9,19.3,46503,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides merdae,202.17426273458446,36.67701846150199,0.18141289581281564,2.82
27,NR_041464.1,1,1492,7,1451,97.252,6.36595,27.4,4.71,387661,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides johnsonii,6.365951742627346,1.315488486749161,0.20664443274686756,0.09
28,NR_041508.1,1,1461,13,1449,99.1786,11.7235,33.3,0.923,397865,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Barnesiellaceae,Barnesiella,Barnesiella viscericola,11.723477070499658,2.5738788936611123,0.21954910460292415,0.17
29,NR_041590.1,1,1342,956,1322,98.5097,904.25,38.6,4.67,742816,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas funiformis,904.2496274217585,195.20466586903675,0.2158747539942195,12.77
30,NR_041666.1,1,1521,2,1466,96.384,1.81065,14.6,1.0,742743,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Dialister,Dialister succinatiphilus,1.8106508875739644,0.4753582136976322,0.2625344382839864,0.03
31,NR_041668.1,1,1484,2,1198,80.7278,1.58221,32.0,0.0,742726,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Barnesiellaceae,Barnesiella,Barnesiella intestinihominis,1.582210242587601,0.79316464155973,0.501301672944906,0.03
32,NR_041882.1,1,1525,2,1446,94.8197,1.83148,31.4,7.5,180332,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Robinsoniella,Robinsoniella peoriensis,1.8314754098360655,0.4938527495852178,0.26964749127012433,0.03
33,NR_042007.1,1,1454,1,1389,95.5296,0.955296,28.7,1.0,622312,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Roseburia,Roseburia inulinivorans,0.9552957359009628,0.20672490012435954,0.2163988515340668,0.01
34,NR_042152.1,1,1456,3,1341,92.1016,2.26099,24.2,0.333,168384,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Marvinbryantia,Marvinbryantia formatexigens,2.260989010989011,1.0101968695967516,0.4467942412311271,0.04
35,NR_042842.1,1,1506,1,1296,86.0558,0.860558,14.3,1.0,28129,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella denticola,0.8605577689243028,0.3465224786676843,0.40267195437772574,0.01
36,NR_043224.1,1,1455,5,1454,99.9313,4.78694,29.7,0.0,305719,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella baroniae,4.786941580756014,0.512533348486825,0.10706906274922187,0.07
37,NR_043231.1,1,1396,787,1394,99.8567,764.194,38.6,2.54,308994,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Dialister,Dialister propionicifaciens,764.1941260744985,108.13888717236406,0.1415070902570926,10.51
38,NR_043657.1,1,1553,18,1494,96.2009,14.2183,28.9,1.44,349095,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera paucivorans,14.218287186091436,4.797107741434929,0.3373899878831776,0.24
39,NR_043680.1,1,1395,1,1369,98.1362,0.981362,41.4,1.0,358742,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Enterocloster,Enterocloster aldenensis,0.9813620071684588,0.13529131167454825,0.13786075952227525,0.01
40,NR_043681.1,1,1420,2,1417,99.7887,1.94366,39.2,30.5,358743,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Enterocloster,Enterocloster citroniae,1.943661971830986,0.2396452595407461,0.12329574947386211,0.03
41,NR_044473.1,1,1399,152,1397,99.857,148.462,36.6,2.95,491921,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas rupellensis,148.46247319513938,11.194271598711174,0.07540135468440837,2.03
42,NR_044657.2,1,1470,28,1443,98.1633,26.5095,36.1,60.0,2153,Bacteria,unclassified Bacteria kingdom,Tenericutes,Mollicutes,Anaeroplasmatales,Anaeroplasmataceae,Asteroleplasma,Asteroleplasma anaerobium,26.50952380952381,4.738453176609515,0.17874531472750102,0.37
43,NR_074535.1,1,1512,5,1437,95.0397,4.72553,37.4,2.4,28118,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Odoribacteraceae,Odoribacter,Odoribacter splanchnicus,4.7255291005291005,1.091782244332674,0.23103915373422015,0.07
44,NR_074809.1,1,1535,2,1452,94.5928,1.88143,40.1,1.0,585394,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Roseburia,Roseburia hominis,1.8814332247557004,0.4612923621244199,0.24518136283275085,0.03
45,NR_074999.2,1,1553,1,1475,94.9775,0.949775,44.0,0.0,342451,Bacteria,unclassified Bacteria kingdom,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus saprophyticus,0.9497746297488732,0.21848001913939893,0.23003353879558408,0.01
46,NR_102980.1,1,1552,47,1507,97.1005,43.0683,26.2,1.4,1064535,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera elsdenii,43.06829896907217,9.215479097841763,0.2139736028223335,0.63
47,NR_104741.1,1,1497,1,1424,95.1236,0.951236,38.8,16.0,39493,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Clostridiaceae,Clostridium,Clostridium tarantellae,0.9512358049432198,0.2154466411614192,0.22649130745691332,0.01
48,NR_104803.1,1,1521,7,1452,95.4635,6.65286,40.9,2.14,39482,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Faecalicatena,Faecalicatena contorta,6.652859960552268,1.46779239424821,0.22062577642568706,0.09
49,NR_104899.1,1,1480,1,1430,96.6216,0.966216,42.2,2.0,384636,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Clostridiaceae,Hungatella,Hungatella xylanolytica,0.9662162162162162,0.1807332574600954,0.1870526021265323,0.01
50,NR_112541.1,1,1563,1,1469,93.9859,0.939859,39.5,1.0,176291,Bacteria,unclassified Bacteria kingdom,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Paucilactobacillus,Paucilactobacillus vaccinostercus,0.9398592450415867,0.23782352993710948,0.2530416455355358,0.01
51,NR_112835.1,1,1485,3,1445,97.3064,2.91515,40.4,60.0,574930,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides gordonii,2.915151515151515,0.48931238603240396,0.1678514421940679,0.04
