index,ref,startpos,endpos,number of reads,covbases,coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads
0,NR_025514.1,1,1518,77,1489,98.0896,73.4321,36.0,25.7,158847,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas hypermegale,73.43214756258234,12.949028189305423,0.17634004477765886,1.68
1,NR_025525.1,1,1475,6,1458,98.8475,5.81695,36.6,53.7,185008,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Butyrivibrio,Butyrivibrio hungatei,5.816949152542373,0.8911506257144688,0.1531989712038277,0.13
2,NR_025567.1,1,1498,3,1454,97.0628,2.85247,37.6,13.0,208479,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Enterocloster,Enterocloster bolteae,2.8524699599465952,0.5593654322585041,0.19609862333799186,0.07
3,NR_025948.1,1,1439,1,1361,94.5796,0.945796,34.7,1.0,28898,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,Campylobacter helveticus,0.9457956914523975,0.226499122573632,0.23947996868733024,0.02
4,NR_026330.1,1,1474,3,1441,97.7612,2.9118,38.9,10.0,53442,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Eubacteriaceae,Eubacterium,Eubacterium callanderi,2.9118046132971505,0.4679363484028264,0.1607032100526016,0.07
5,NR_026493.1,1,1488,1,1445,97.1102,0.971102,33.7,1.0,69825,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lacrimispora,Lacrimispora indolis,0.9711021505376344,0.16757576145106234,0.1725624450098137,0.02
7,NR_029097.1,1,1374,70,1321,96.1426,65.6019,36.0,2.96,237576,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Oribacterium,Oribacterium sinus,65.6018922852984,15.016747996113377,0.22890723838889443,1.53
8,NR_029356.1,1,1550,8,1454,93.8065,7.30516,37.9,3.62,292800,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Flavonifractor,Flavonifractor plautii,7.30516129032258,1.9471153134036612,0.2665396746247174,0.17
9,NR_041342.1,1,1488,4,1449,97.379,3.84879,35.9,4.25,823,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides distasonis,3.848790322580645,0.6816737493788575,0.17711376620844071,0.09
10,NR_041343.1,1,1492,50,1473,98.7265,47.8934,36.0,14.1,46503,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides merdae,47.89343163538874,8.58711056724256,0.1792962056387184,1.09
