index,ref,startpos,endpos,number of reads,covbases,coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads
0,NG_042881.1,1,1833,2,1240,67.6487,1.35134,43.5,7.0,215,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Helicobacteraceae,Helicobacter,Helicobacter fennelliae,1.3513366066557555,0.9356300055402776,0.6923737586416346,0.01
1,NR_024835.1,1,1559,1,1470,94.2912,0.942912,35.7,47.0,88233,Bacteria,unclassified Bacteria kingdom,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lacticaseibacillus,Lacticaseibacillus manihotivorans,0.9429121231558691,0.23208490069414967,0.24613629944365942,0.0
2,NR_024861.1,1,1511,2,1463,96.8233,1.91992,38.7,11.5,67824,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Citrobacter,Citrobacter farmeri,1.9199205823957644,0.37052887784598687,0.19299177332826134,0.01
3,NR_025189.1,1,1559,2,1498,96.0872,1.90443,32.6,60.0,171523,Bacteria,unclassified Bacteria kingdom,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lacticaseibacillus,Lacticaseibacillus pantheris,1.9044259140474664,0.4059565015185826,0.2131647645225565,0.01
4,NR_025412.1,1,1466,1,1445,98.5675,0.985675,38.9,60.0,108981,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter schindleri,0.985675306957708,0.11886603422723045,0.120593499084512,0.0
5,NR_025514.1,1,1518,534,1508,99.3412,507.798,35.6,26.0,158847,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas hypermegale,507.7977602108037,86.81976159578866,0.17097310858509282,2.6
6,NR_025525.1,1,1475,77,1473,99.8644,74.118,38.3,51.6,185008,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Butyrivibrio,Butyrivibrio hungatei,74.11796610169492,11.865010585165768,0.16008278706523277,0.38
7,NR_025567.1,1,1498,4,1450,96.7957,3.81308,39.3,1.0,208479,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Enterocloster,Enterocloster bolteae,3.8130841121495327,0.739054420961134,0.19382064471284643,0.02
8,NR_025796.1,1,1435,1,1043,72.6829,0.726829,33.7,1.0,259063,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Anaerocolumna,Anaerocolumna jejuensis,0.7268292682926829,0.445743133255358,0.6132707538077073,0.0
9,NR_025863.1,1,1411,1,1371,97.1651,0.971651,38.1,60.0,46125,Bacteria,unclassified Bacteria kingdom,Firmicutes,Bacilli,Lactobacillales,Aerococcaceae,Abiotrophia,Abiotrophia defectiva,0.9716513111268604,0.16602582992468504,0.17086976369345774,0.0
