index,ref,startpos,endpos,number of reads,covbases,coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads
0,NG_042881.1,1,1833,2,1240,67.6487,1.35188,39.9,1.0,215,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Helicobacteraceae,Helicobacter,Helicobacter fennelliae,1.3518821603927986,0.9357165734114696,0.6921583854169588,0.02
1,NR_024642.1,1,1449,2,1448,99.931,1.93927,38.6,60.0,61646,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Lelliottia,Lelliottia amnigena,1.9392684610075914,0.2417929467995465,0.12468255512901881,0.02
2,NR_024861.1,1,1511,1,1460,96.6248,0.966248,42.6,10.0,67824,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Citrobacter,Citrobacter farmeri,0.9662475181998676,0.18065118309174136,0.18696160113124738,0.01
3,NR_024883.1,1,1414,14,1413,99.9293,13.8727,39.7,45.4,73098,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Kluyvera,Kluyvera georgiana,13.872701555869872,0.5069134777507802,0.036540357745697555,0.15
4,NR_024911.1,1,1522,1,1450,95.2694,0.952694,33.2,0.0,76760,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas rhodesiae,0.9526938239159002,0.2123627380051886,0.2229076463751014,0.01
5,NR_024946.1,1,1458,1,1430,98.0796,0.980796,36.1,20.0,296,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas fragi,0.9807956104252401,0.13728987086581407,0.13997806414150832,0.01
6,NR_024996.1,1,1436,1,1353,94.2201,0.942201,43.2,9.0,1005996,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Raoultella,Raoultella planticola,0.942200557103064,0.23344510615675715,0.24776583328980287,0.01
7,NR_025335.1,1,1485,1,1455,97.9798,0.979798,43.5,8.0,82985,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Budviciaceae,Pragia,Pragia fontium,0.9797979797979798,0.14073818525321713,0.14364000350586079,0.01
8,NR_025423.1,1,1468,84,1468,100.0,82.8495,38.2,27.5,249188,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,Haemophilus pittmaniae,82.84945504087193,5.1781967502411215,0.06250127713799172,0.9
9,NR_025514.1,1,1518,80,1495,98.4848,76.253,34.2,27.6,158847,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas hypermegale,76.25296442687747,13.196623228719927,0.17306374024808946,0.86
10,NR_025525.1,1,1475,70,1473,99.8644,66.8597,38.3,53.0,185008,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Butyrivibrio,Butyrivibrio hungatei,66.85966101694915,10.608486843124801,0.15866797231346288,0.75
11,NR_025567.1,1,1498,23,1475,98.4646,21.9005,37.6,12.8,208479,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Enterocloster,Enterocloster bolteae,21.900534045393858,3.863241599117088,0.17639942437520645,0.25
12,NR_025834.1,1,1452,1,1444,99.449,0.99449,40.4,1.0,28220,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Brachymonas,Brachymonas denitrificans,0.9944903581267218,0.07404770039075519,0.07445793695801699,0.01
13,NR_025863.1,1,1411,5,1384,98.0865,4.85826,38.3,58.4,46125,Bacteria,unclassified Bacteria kingdom,Firmicutes,Bacilli,Lactobacillales,Aerococcaceae,Abiotrophia,Abiotrophia defectiva,4.858256555634302,0.7359325203835314,0.15148078574196394,0.05
14,NR_025948.1,1,1439,23,1428,99.2356,20.5274,34.7,1.61,28898,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,Campylobacter helveticus,20.527449617790133,4.459262815088554,0.2172341376117143,0.25
15,NR_025981.1,1,1477,3,1435,97.1564,2.77996,31.3,13.3,831,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Butyrivibrio,Butyrivibrio fibrisolvens,2.7799593771157753,0.6068080318424887,0.21827946006608762,0.03
16,NR_026032.1,1,1405,3,1375,97.8648,2.42206,34.9,22.3,749,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,unclassified Pasteurellaceae genus,[Pasteurella] aerogenes,2.4220640569395018,0.9084582029103467,0.37507604322334326,0.03
17,NR_026045.1,1,1455,2,1440,98.9691,1.97801,41.8,5.5,553,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Pantoea,Pantoea ananatis,1.9780068728522338,0.20532160154930776,0.10380226902510173,0.02
18,NR_026100.1,1,1499,1,1447,96.531,0.96531,41.2,12.0,1286362,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lacrimispora,Lacrimispora celerecrescens,0.9653102068045364,0.18305399619580812,0.1896323015186706,0.01
19,NR_026312.1,1,1482,3,1248,84.2105,2.29487,36.4,15.3,180164,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Blautia,Blautia schinkii,2.2948717948717947,1.1475073610131463,0.5000311405532146,0.03
20,NR_026330.1,1,1474,8,1443,97.8969,7.7673,38.3,14.0,53442,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Eubacteriaceae,Eubacterium,Eubacterium callanderi,7.76729986431479,1.2028433877771993,0.1548599138425707,0.09
21,NR_026331.1,1,1488,614,1488,100.0,598.446,39.8,1.88,623,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella flexneri,598.445564516129,75.33140227429621,0.12587845368225786,6.57
22,NR_027549.1,1,1473,15,1453,98.6422,14.1779,36.8,4.2,585054,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia fergusonii,14.17786829599457,2.215526747292471,0.1562665628596921,0.16
23,NR_027557.1,1,1482,1,1437,96.9636,0.969636,39.4,1.0,536231,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Roseburia,Roseburia intestinalis,0.9696356275303644,0.1716457323090099,0.17702085962557598,0.01
24,NR_028894.1,1,1505,4,1464,97.2757,3.87708,39.8,2.75,1006003,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Citrobacter,Citrobacter freundii,3.877076411960133,0.6595549435381619,0.17011657069836053,0.04
25,NR_028938.1,1,1502,1,1303,86.751,0.86751,42.2,2.0,582,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Morganellaceae,Morganella,Morganella morganii,0.8675099866844208,0.3391356408747471,0.3909299559431083,0.01
26,NR_028964.1,1,1435,15,1435,100.0,14.9066,38.7,48.5,179628,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Clostridiaceae,Clostridium,Clostridium colicanis,14.906620209059234,0.3118835431706098,0.020922485365332383,0.16
27,NR_028966.1,1,1496,1,1449,96.8583,0.968583,41.4,14.0,180588,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Moraxellales,Moraxellaceae,Psychrobacter,Psychrobacter faecalis,0.9685828877005348,0.1745005212628895,0.18016064859163747,0.01
28,NR_029097.1,1,1374,219,1322,96.2154,205.394,36.9,2.29,237576,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Oribacterium,Oribacterium sinus,205.39446870451238,44.98042139403826,0.21899529075804205,2.34
29,NR_029252.1,1,1460,2,1429,97.8767,1.94932,39.4,9.5,648,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Aeromonas,Aeromonas caviae,1.9493150684931506,0.30107110032229206,0.15444968604024822,0.02
30,NR_029356.1,1,1550,26,1462,94.3226,24.2574,38.7,1.92,292800,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Flavonifractor,Flavonifractor plautii,24.25741935483871,6.22611846298989,0.25666862463454687,0.28
31,NR_036886.1,1,1532,2,1464,95.5614,1.90144,40.4,12.0,615,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Serratia,Serratia marcescens,1.9014360313315928,0.42158981920479643,0.2217217998701504,0.02
32,NR_037084.1,1,1452,8,1452,100.0,7.94628,38.1,20.1,39831,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,7.946280991735537,0.24318402126383826,0.030603501375896444,0.09
33,NR_037112.1,1,1508,2,1463,97.0159,1.93634,41.6,20.5,137545,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Serratia,Serratia quinivorans,1.936339522546419,0.3454977215892964,0.1784282753961161,0.02
34,NR_041342.1,1,1488,20,1471,98.8575,19.2997,37.9,9.55,823,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides distasonis,19.2997311827957,3.1866736522620145,0.16511492424841134,0.21
