index,ref,startpos,endpos,number of reads,covbases,coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads
0,NR_025514.1,1,1518,67,1508,99.3412,62.7246,28.1,23.0,158847,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas hypermegale,62.72463768115942,10.836499839633344,0.17276305197197336,0.95
1,NR_026029.1,1,1422,1,1328,93.3896,0.933896,10.6,1.0,50960,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Helicobacteraceae,Helicobacter,Helicobacter trogontum,0.9338959212376934,0.24855135046641616,0.2661445936470209,0.01
2,NR_026151.1,1,1473,3,1426,96.8092,2.88052,38.5,60.0,36835,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Tyzzerella,[Clostridium] colinum,2.8805159538357095,0.5473322205916146,0.19001186918016694,0.04
3,NR_026229.1,1,1504,3,1314,87.367,2.2387,32.0,8.33,39950,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Dialister,Dialister pneumosintes,2.2386968085106385,1.1164135160796602,0.4986890193596106,0.04
4,NR_026331.1,1,1488,12,1465,98.4543,11.5578,38.2,7.92,623,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella flexneri,11.557795698924732,1.56048842428317,0.13501609346048127,0.17
5,NR_029097.1,1,1374,2,1321,96.1426,1.90393,42.9,2.0,237576,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Oribacterium,Oribacterium sinus,1.9039301310043668,0.40510110172226005,0.2127709915009118,0.03
6,NR_029207.1,1,1426,2,1348,94.5302,1.39691,13.8,1.0,907,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera elsdenii,1.3969144460028051,0.5907749436789663,0.42291419160954113,0.03
7,NR_029356.1,1,1550,14,1454,93.8065,13.0329,36.8,1.64,292800,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Flavonifractor,Flavonifractor plautii,13.032903225806452,3.3691841969999663,0.2585137124573015,0.2
8,NR_041508.1,1,1461,11,1450,99.2471,9.8412,32.6,0.909,397865,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Barnesiellaceae,Barnesiella,Barnesiella viscericola,9.841204654346338,2.179160244160981,0.2214322657337038,0.16
9,NR_041590.1,1,1342,954,1309,97.541,900.428,37.9,7.86,742816,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas funiformis,900.4284649776453,193.9663528418742,0.21541561643843607,13.5
