index,ref,startpos,endpos,number of reads,covbases,coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads
0,NR_024641.1,1,1450,64,1450,100.0,63.0566,38.2,58.4,1354260,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Pluralibacter,Pluralibacter gergoviae,63.05655172413793,1.2857349630399575,0.020390188297400674,0.19
1,NR_024644.1,1,1442,2,1440,99.8613,1.89182,39.4,9.5,61652,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Serratia,Serratia rubidaea,1.8918169209431346,0.3151544125101002,0.16658821951596936,0.01
2,NR_024770.1,1,1399,6,1390,99.3567,5.88849,39.4,10.8,667121,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Hafniaceae,Edwardsiella,Edwardsiella tarda,5.888491779842745,0.6737488896296296,0.1144179044175591,0.02
3,NR_024906.1,1,1529,105,1502,98.2341,96.3336,35.2,2.01,53346,Bacteria,unclassified Bacteria kingdom,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus mundtii,96.33355134074559,18.488072580972474,0.19191727413409176,0.31
4,NR_025331.1,1,1498,15,1462,97.5968,12.0941,35.8,11.5,82991,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Buttiauxella,Buttiauxella izardii,12.094125500667557,4.25849210946355,0.35211244576786427,0.04
5,NR_025435.1,1,1520,3,1481,97.4342,2.66842,30.5,7.0,140314,Bacteria,unclassified Bacteria kingdom,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,Trichococcus,Trichococcus palustris,2.668421052631579,0.6331235515689084,0.23726523628815108,0.01
6,NR_025445.1,1,1515,24,1484,97.9538,21.9479,36.2,13.8,142588,Bacteria,unclassified Bacteria kingdom,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,Isobaculum,Isobaculum melis,21.947854785478548,4.3256539069398565,0.19708777687930837,0.07
7,NR_025449.1,1,1513,13,1505,99.4712,12.4243,31.5,12.3,151781,Bacteria,unclassified Bacteria kingdom,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus intestinalis,12.424322538003965,1.7971878625677256,0.14465077327720868,0.04
8,NR_025520.1,1,1528,231,1495,97.8403,220.195,39.3,52.5,1296,Bacteria,unclassified Bacteria kingdom,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Mammaliicoccus,Mammaliicoccus sciuri,220.19502617801047,41.434745899779266,0.18817294204585036,0.68
9,NR_025544.1,1,1407,3,1407,100.0,2.94243,36.6,50.7,29468,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Methylocystaceae,Methylocystis,Methylocystis echinoides,2.9424307036247335,0.2360426568267337,0.08022029424038993,0.01
