index,ref,startpos,endpos,number of reads,covbases,coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads
0,NR_024640.1,1,1422,1,1420,99.8594,0.998594,43.2,32.0,61645,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter asburiae,0.9985935302390999,0.03748973174433138,0.0375425341834079,4.17
1,NR_024907.1,1,1475,1,1445,97.9661,0.979661,40.0,1.0,81499,Bacteria,unclassified Bacteria kingdom,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Microlunatus,Microlunatus spumicola,0.9796610169491525,0.14120491021169623,0.14413650004308093,4.17
2,NR_044827.1,1,1499,2,1499,100.0,1.98132,37.1,52.5,703,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Plesiomonas,Plesiomonas shigelloides,1.9813208805870581,0.1354342880001709,0.06835555478527144,8.33
3,NR_074484.2,1,1498,1,1419,94.7263,0.947263,30.8,9.0,33990,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,Rickettsia,Rickettsia bellii,0.9472630173564753,0.22358256620003167,0.23603008045641116,4.17
4,NR_104934.1,1,1527,1,1499,98.1663,0.981663,40.5,20.0,158877,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Yokenella,Yokenella regensburgei,0.9816633922724296,0.13420943459859272,0.13671634865380325,4.17
5,NR_104962.1,1,1432,1,1422,99.3017,0.993017,41.3,3.0,1264931,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium acidificum,0.9930167597765364,0.08330258383526036,0.08388839666110606,4.17
6,NR_108137.1,1,1514,1,1504,99.3395,0.993395,37.5,3.0,118060,Bacteria,unclassified Bacteria kingdom,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus rotai,0.9933949801849405,0.08102919354228628,0.08156795147807276,4.17
7,NR_113936.1,1,1486,1,1475,99.2598,0.992598,37.5,1.0,155618,Bacteria,unclassified Bacteria kingdom,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus haemoperoxidus,0.9925975773889637,0.08574715533080766,0.08638662564174927,4.17
8,NR_116307.1,1,1482,1,1412,95.2767,0.952767,35.4,60.0,1088868,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Commensalibacter,Commensalibacter intestini,0.9527665317139001,0.21220945855717563,0.22272975749414609,4.17
9,NR_117407.1,1,1488,1,1466,98.5215,0.985215,39.8,60.0,1156986,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Legionellales,Coxiellaceae,Rickettsiella,Rickettsiella massiliensis,0.9852150537634409,0.12073171662543611,0.12254351591995152,4.17
