index,ref,startpos,endpos,number of reads,covbases,coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads
0,NR_025334.1,1,1490,668,1479,99.2617,641.315,38.7,4.99,82983,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Hafniaceae,Obesumbacterium,Obesumbacterium proteus,641.3147651006711,93.51867745188167,0.14582336559365114,2.13
1,NR_025338.1,1,1516,5,1464,96.5699,4.31926,33.5,10.8,42906,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Serratia,Serratia entomophila,4.319261213720317,1.1355281327660764,0.26289869414681916,0.02
2,NR_028688.1,1,1530,1,1464,95.6863,0.956863,41.7,12.0,67829,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Citrobacter,Citrobacter murliniae,0.9568627450980393,0.20323244781766156,0.21239456636681842,0.0
3,NR_028894.1,1,1505,4,1464,97.2757,3.87973,40.6,2.75,1006003,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Citrobacter,Citrobacter freundii,3.879734219269103,0.6580273013436717,0.16960628335712039,0.01
4,NR_041927.1,1,1468,1,1248,85.0136,0.850136,9.61,1.0,566,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Pseudescherichia,Pseudescherichia vulneris,0.8501362397820164,0.3570594637246573,0.4200026384197091,0.0
5,NR_041979.1,1,1495,4,1464,97.9264,3.90167,38.8,1.75,61651,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Serratia,Serratia ficaria,3.9016722408026756,0.5811322900621456,0.14894441516250775,0.01
6,NR_044827.1,1,1499,28184,1499,100.0,27023.2,38.3,41.5,703,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Plesiomonas,Plesiomonas shigelloides,27023.235490326886,4154.590146849507,0.1537414033318351,89.73
7,NR_104812.1,1,1495,2,1425,95.3177,1.8903,40.3,46.5,1737,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Peptostreptococcaceae,Paeniclostridium,[Eubacterium] tenue,1.8903010033444816,0.4375370434105235,0.23146421794010355,0.01
8,NR_104934.1,1,1527,1,1501,98.2973,0.982973,43.5,16.0,158877,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Yokenella,Yokenella regensburgei,0.982973149967256,0.129413694248113,0.13165537049758064,0.0
9,NR_109636.1,1,1447,1,1368,94.5404,0.945404,42.2,60.0,1197717,Bacteria,unclassified Bacteria kingdom,Synergistetes,Synergistia,Synergistales,Synergistaceae,Cloacibacillus,Cloacibacillus porcorum,0.9454042847270214,0.2272679435898622,0.2403923350691013,0.0
10,NR_112005.1,1,1449,1,1425,98.3437,0.983437,40.0,1.0,61651,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Serratia,Serratia ficaria,0.9834368530020704,0.12767168181335628,0.12982194171758124,0.0
11,NR_112985.1,1,1473,128,1473,100.0,125.035,36.6,4.13,569,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Hafniaceae,Hafnia,Hafnia alvei,125.0346232179226,9.993042219950095,0.07992220044949662,0.41
12,NR_113204.1,1,1474,1,1396,94.7083,0.947083,30.2,1.0,1502,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Clostridiaceae,Clostridium,Clostridium perfringens,0.9470827679782904,0.22394423934751245,0.23645688309329035,0.0
13,NR_113323.1,1,1463,5,1444,98.7013,4.86261,39.6,15.8,1490,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Clostridiaceae,Paraclostridium,Paraclostridium bifermentans,4.862611073137389,0.7375899053459674,0.15168597575501128,0.02
14,NR_113325.1,1,1477,1,1341,90.7921,0.907921,36.1,0.0,1559,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Clostridiaceae,Clostridium,Clostridium tertium,0.9079214624238321,0.28923471457439726,0.31856798913227796,0.0
15,NR_113340.1,1,1464,1,1459,99.6585,0.996585,42.6,0.0,546,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Citrobacter,Citrobacter freundii,0.9965846994535519,0.058360626675105,0.058560628822723594,0.0
16,NR_113580.1,1,1468,2,1465,99.7956,1.98842,34.8,1.5,582,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Morganellaceae,Morganella,Morganella morganii,1.9884196185286103,0.12467581278028328,0.06270095688984442,0.01
17,NR_113899.1,1,1484,1,1467,98.8544,0.988544,37.7,0.0,1140002,Bacteria,unclassified Bacteria kingdom,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus avium,0.988544474393531,0.1064515505417263,0.10768514042530458,0.0
18,NR_114159.1,1,1466,1,1460,99.5907,0.995907,41.8,1.0,158877,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Yokenella,Yokenella regensburgei,0.9959072305593452,0.06386549102817857,0.06412795195021218,0.0
19,NR_115750.1,1,1356,1,1002,73.8938,0.738938,36.1,1.0,582,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Morganellaceae,Morganella,Morganella morganii,0.7389380530973452,0.4393756647306894,0.5946041929888372,0.0
20,NR_115763.1,1,1481,2,1481,100.0,1.97164,35.4,0.0,1140002,Bacteria,unclassified Bacteria kingdom,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus avium,1.9716407832545577,0.16605297285824722,0.08422070301474799,0.01
21,NR_116110.1,1,1494,1,1163,77.8447,0.778447,10.1,1.0,419007,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Tatumella,Tatumella terrea,0.7784471218206158,0.4154307614557608,0.5336659996688793,0.0
22,NR_116307.1,1,1482,2,1431,96.5587,1.91026,41.1,58.5,1088868,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Commensalibacter,Commensalibacter intestini,1.9102564102564104,0.38809434397735443,0.203163482082105,0.01
23,NR_116603.1,1,1436,4,1436,100.0,3.84819,33.1,1.0,82983,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Hafniaceae,Obesumbacterium,Obesumbacterium proteus,3.848189415041783,0.44086175705726144,0.1145634243818725,0.01
24,NR_116808.1,1,1488,1,1220,81.9892,0.819892,29.1,1.0,649197,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Serratia,Serratia fonticola,0.8198924731182796,0.38440618123186604,0.4688495062893579,0.0
25,NR_116898.1,1,1495,3,1464,97.9264,2.91371,36.4,13.0,546367,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Hafniaceae,Hafnia,Hafnia paralvei,2.91371237458194,0.45688903236888506,0.15680649756461965,0.01
26,NR_117763.1,1,1348,1258,1348,100.0,1211.81,35.6,5.64,703,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Plesiomonas,Plesiomonas shigelloides,1211.8108308605342,62.2981835112141,0.051409165461060245,4.0
27,NR_119048.1,1,1457,404,1456,99.9314,385.45,33.5,2.02,703,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Plesiomonas,Plesiomonas shigelloides,385.4502402196294,52.5177667635926,0.1362504450215623,1.29
28,NR_119214.1,1,1401,1,1396,99.6431,0.996431,39.8,1.0,1005996,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Raoultella,Raoultella planticola,0.9964311206281228,0.05965469448142256,0.05986835742727293,0.0
29,NR_121697.2,1,1513,1,1415,93.5228,0.935228,30.5,1.0,195103,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Clostridiaceae,Clostridium,Clostridium perfringens,0.9352280237937872,0.24620444994317128,0.26325606555761,0.0
30,NR_121727.1,1,1538,1,1489,96.814,0.96814,35.7,0.0,1196095,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Orbales,Orbaceae,Gilliamella,Gilliamella apicola,0.9681404421326398,0.17568322187007188,0.18146460391952351,0.0
31,NR_147393.1,1,1464,3,1248,85.2459,2.28962,32.7,1.0,1917880,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Nissabacter,Nissabacter archeti,2.289617486338798,1.095944860495724,0.47865849515684367,0.01
32,NR_148815.1,1,1490,3,1424,95.5705,2.84564,35.9,16.3,1629550,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Clostridiaceae,Paraclostridium,Paraclostridium benzoelyticum,2.8456375838926173,0.6297401279957691,0.22130018648907923,0.01
33,NR_175533.1,1,1408,304,1408,100.0,296.14,37.2,51.6,2665504,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Clostridiaceae,Clostridium,Clostridium chrysemydis,296.13991477272725,16.44584567408659,0.05553403932971334,0.97
34,NR_178427.1,1,1477,401,1476,99.9323,380.601,37.1,58.2,1347366,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Clostridiaceae,Clostridium,Clostridium massiliamazoniense,380.6005416384563,64.31587192769953,0.16898523488911657,1.28
35,NR_178702.1,1,1426,2,1368,95.9327,1.66059,35.3,1.0,1521427,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Serratia,Serratia myotis,1.6605890603085554,0.5529665483929771,0.33299421368597354,0.01
