index,ref,startpos,endpos,number of reads,covbases,coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads
0,NR_024640.1,1,1422,84,1422,100.0,82.2996,33.7,10.2,61645,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter asburiae,82.29957805907173,2.9089369135147805,0.035345708715867875,0.39
1,NR_024834.1,1,1452,1,1415,97.4518,0.974518,40.2,40.0,279810,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Betaproteobacteria,Burkholderiales,unclassified Burkholderiales family,Thiobacter,Thiobacter subterraneus,0.9745179063360881,0.15763841791424243,0.1617604118809046,0.0
2,NR_024841.1,1,1460,1,1445,98.9726,0.989726,38.2,1.0,888807,Bacteria,unclassified Bacteria kingdom,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sanguinis,0.9897260273972602,0.10087312592169324,0.1019202517963129,0.0
3,NR_024996.1,1,1436,1,1361,94.7772,0.947772,33.1,3.0,1005996,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Raoultella,Raoultella planticola,0.9477715877437326,0.22256482292744445,0.23482960009097004,0.0
4,NR_025060.1,1,1505,3,1472,97.8073,2.92824,40.3,1.0,129985,Bacteria,unclassified Bacteria kingdom,Firmicutes,Bacilli,Bacillales,Bacillaceae,Mesobacillus,Mesobacillus jeotgali,2.9282392026578075,0.44680442932360637,0.1525846757730945,0.01
5,NR_025242.1,1,1436,1,1432,99.7214,0.997214,39.2,60.0,190721,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia,Ralstonia insidiosa,0.9972144846796658,0.05272278391130302,0.05287005425742398,0.0
6,NR_025331.1,1,1498,1,1187,79.239,0.79239,10.6,1.0,82991,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Buttiauxella,Buttiauxella izardii,0.7923898531375166,0.40573151921175105,0.5120352281206428,0.0
7,NR_025340.1,1,1495,28,1485,99.3311,23.2622,37.7,8.68,82995,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Serratia,Serratia grimesii,23.26220735785953,8.566192957841691,0.3682450605852526,0.13
8,NR_025341.1,1,1502,3,1465,97.5366,2.49601,25.3,5.33,28151,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Serratia,Serratia proteamaculans,2.4960053262316912,0.6557672357830754,0.2627266972915922,0.01
9,NR_025428.1,1,1366,2,1346,98.5359,1.96193,37.0,12.5,28210,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Chelatococcaceae,Chelatococcus,Chelatococcus asaccharovorans,1.9619326500732064,0.25680553467585443,0.1308941643161258,0.01
