index,ref,startpos,endpos,number of reads,covbases,coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads
0,NR_024642.1,1,1449,1,1447,99.862,0.99862,40.0,1.0,61646,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Lelliottia,Lelliottia amnigena,0.9986197377501725,0.03713904993455911,0.037190382415463824,0.02
1,NR_024727.1,1,1472,1,1427,96.9429,0.969429,40.0,27.0,1048339,Bacteria,unclassified Bacteria kingdom,Actinobacteria,Actinomycetia,Sporichthyales,Sporichthyaceae,Sporichthya,Sporichthya polymorpha,0.9694293478260869,0.17220985540286263,0.17764043949054925,0.02
2,NR_024781.1,1,1508,4,1491,98.8727,3.88926,38.9,11.5,162028,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Deltaproteobacteria,Myxococcales,Kofleriaceae,Haliangium,Haliangium tepidum,3.8892572944297084,0.5294924816293725,0.13614231241212169,0.1
3,NR_024817.1,1,1504,1,1460,97.0745,0.970745,38.9,60.0,228899,Bacteria,unclassified Bacteria kingdom,Firmicutes,Bacilli,Bacillales,Bacillaceae,Peribacillus,Peribacillus asahii,0.9707446808510638,0.16857740247054798,0.1736578173395234,0.02
4,NR_024921.1,1,1530,1,1388,90.719,0.90719,33.4,1.0,81464,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Selenomonadales,Sporomusaceae,Anaeromusa,Anaeromusa acidaminophila,0.9071895424836601,0.2902615079383318,0.31995684952856457,0.02
5,NR_025060.1,1,1505,11,1472,97.8073,10.691,40.6,3.18,129985,Bacteria,unclassified Bacteria kingdom,Firmicutes,Bacilli,Bacillales,Bacillaceae,Mesobacillus,Mesobacillus jeotgali,10.691029900332225,1.6241464418776672,0.15191674300968858,0.27
6,NR_025258.1,1,1516,1,1468,96.8338,0.968338,41.0,13.0,1220589,Bacteria,unclassified Bacteria kingdom,Firmicutes,Bacilli,Bacillales,Bacillaceae,Lysinibacillus,Lysinibacillus odysseyi,0.9683377308707124,0.17515709324693549,0.18088430065555464,0.02
7,NR_025298.1,1,1506,22,1467,97.4104,20.6042,38.5,2.36,82376,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Selenomonadales,Sporomusaceae,Anaeroarcus,Anaeroarcus burkinensis,20.604249667994686,3.9900318321218196,0.19365091650581567,0.54
8,NR_025339.1,1,1490,11,1463,98.1879,10.7564,40.0,2.18,47917,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Serratia,Serratia fonticola,10.756375838926175,1.4770608713533588,0.13731956687567884,0.27
9,NR_025428.1,1,1366,1,1335,97.7306,0.977306,35.7,28.0,28210,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Chelatococcaceae,Chelatococcus,Chelatococcus asaccharovorans,0.9773060029282576,0.14898062929565842,0.1524401045826737,0.02
10,NR_025484.1,1,1451,1,1414,97.45,0.9745,40.0,6.0,163665,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Dysgonomonadaceae,Dysgonomonas,Dysgonomonas mossii,0.974500344589938,0.15769134572677906,0.16181763978045008,0.02
11,NR_025582.1,1,1447,1,1396,96.4755,0.964755,33.4,1.0,94,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Stellaceae,Stella,Stella humosa,0.9647546648237734,0.1844630499832886,0.19120202960302193,0.02
12,NR_025583.1,1,1447,1,1407,97.2357,0.972357,38.7,1.0,217070,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Stellaceae,Stella,Stella vacuolata,0.972356599861783,0.16400558299893667,0.16866814399393132,0.02
13,NR_025794.1,1,1499,1,1144,76.3175,0.763175,25.4,1.0,260365,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,Shewanella aquimarina,0.7631754503002002,0.42527559968248163,0.5572448635699649,0.02
14,NR_026045.1,1,1455,67,1455,100.0,65.9251,39.8,4.1,553,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Pantoea,Pantoea ananatis,65.92508591065292,6.992373245671464,0.10606544002306044,1.65
15,NR_026334.1,1,1481,2,1461,98.6496,1.95746,35.4,1.0,96232,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,Legionella lytica,1.9574611748818367,0.2603532605559843,0.13300558084974567,0.05
16,NR_026493.1,1,1488,2,1459,98.0511,1.94355,39.5,5.0,69825,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lacrimispora,Lacrimispora indolis,1.9435483870967742,0.3038179653952775,0.15632127680088967,0.05
