index,ref,startpos,endpos,number of reads,covbases,coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads
0,NR_024640.1,1,1422,1,1416,99.5781,0.995781,40.1,60.0,61645,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter asburiae,0.9957805907172996,0.06484259913920194,0.0651173559152155,0.01
1,NR_028894.1,1,1505,5,1319,87.6412,3.55814,35.8,7.6,1006003,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Citrobacter,Citrobacter freundii,3.558139534883721,1.9915317381422044,0.5597115342491162,0.03
2,NR_036886.1,1,1532,1,1451,94.7128,0.947128,35.2,8.0,615,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Serratia,Serratia marcescens,0.9471279373368147,0.2238511024850887,0.23634727016344304,0.01
3,NR_040955.1,1,1499,6,1469,97.9987,5.85324,38.0,0.0,1358,Bacteria,unclassified Bacteria kingdom,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,Lactococcus lactis,5.853235490326885,0.8529035493735434,0.14571488722486228,0.03
4,NR_040956.1,1,1499,9,1470,98.0654,8.64376,36.4,0.0,203404,Bacteria,unclassified Bacteria kingdom,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,Lactococcus lactis,8.643762508338893,1.3056744747756823,0.15105395058182816,0.05
5,NR_043793.1,1,1481,1,1481,100.0,1.0,44.0,1.0,160453,Bacteria,unclassified Bacteria kingdom,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus gilvus,1.0,0.0,0.0,0.01
6,NR_102493.2,1,1540,1,1461,94.8701,0.948701,42.8,9.0,1028307,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella aerogenes,0.9487012987012987,0.22067797153277388,0.23261059285453237,0.01
7,NR_104934.1,1,1527,11230,1507,98.6902,10609.1,39.1,6.77,158877,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Yokenella,Yokenella regensburgei,10609.094302554027,2228.8032425756246,0.21008421444977293,62.19
8,NR_112986.1,1,1434,1373,1434,100.0,1303.4,36.0,6.88,158877,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Yokenella,Yokenella regensburgei,1303.4023709902372,129.4102863511831,0.09928652059522179,7.6
9,NR_113340.1,1,1464,1,1389,94.877,0.94877,8.8,0.0,546,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Citrobacter,Citrobacter freundii,0.9487704918032787,0.22054085459994302,0.2324491080880609,0.01
10,NR_113902.1,1,1426,5,1426,100.0,4.98527,38.2,0.0,1351,Bacteria,unclassified Bacteria kingdom,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus faecalis,4.985273492286115,0.12618767237036874,0.02531208620061131,0.03
11,NR_113958.1,1,1472,13,1469,99.7962,12.7887,32.5,0.0,203404,Bacteria,unclassified Bacteria kingdom,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,Lactococcus lactis,12.788722826086957,0.7435618976642666,0.0581419980537477,0.07
12,NR_113960.1,1,1472,14,1469,99.7962,13.5584,37.6,0.0,1358,Bacteria,unclassified Bacteria kingdom,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,Lactococcus lactis,13.558423913043478,0.8207769128318845,0.06053630702918799,0.08
13,NR_114080.1,1,1465,1,1382,94.3345,0.943345,10.6,1.0,566,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Pseudescherichia,Pseudescherichia vulneris,0.9433447098976109,0.23126170169995058,0.24515079087585212,0.01
14,NR_114159.1,1,1466,5187,1466,100.0,5097.14,39.3,0.091,158877,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Yokenella,Yokenella regensburgei,5097.1357435197815,272.99936364555913,0.05355936694302001,28.72
15,NR_114345.1,1,1324,1,1267,95.6949,0.956949,27.8,1.0,546,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Citrobacter,Citrobacter freundii,0.9569486404833837,0.2030494514858812,0.21218427290237307,0.01
16,NR_115765.1,1,1483,37,1483,100.0,36.1153,39.4,21.8,1351,Bacteria,unclassified Bacteria kingdom,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus faecalis,36.115306810519215,0.7407925759762995,0.020511872704360654,0.2
17,NR_115810.1,1,1527,2,1444,94.5645,1.88998,38.2,0.5,382777,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Thiocapsa,Thiocapsa imhoffii,1.8899803536345776,0.4547093748794745,0.24058947173976353,0.01
18,NR_116307.1,1,1482,115,1440,97.166,107.623,37.4,58.3,1088868,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Commensalibacter,Commensalibacter intestini,107.62280701754386,24.577155297973775,0.22836381970568181,0.64
19,NR_116895.1,1,1464,4,1444,98.6339,3.91052,38.3,1.0,210408,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Thiorhodococcus,Thiorhodococcus drewsii,3.9105191256830603,0.5105034877260942,0.13054621939406147,0.02
20,NR_117750.1,1,1427,9,1411,98.8788,8.38823,27.7,8.33,57706,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Citrobacter,Citrobacter braakii,8.38822704975473,1.6296090562838978,0.1942733603439534,0.05
21,NR_117752.1,1,1427,6,1418,99.3693,5.62369,28.5,25.2,546,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Citrobacter,Citrobacter freundii,5.623686054660126,0.9536669508388984,0.1695804035946552,0.03
22,NR_119251.1,1,1453,1,1424,98.0041,0.980041,38.5,0.0,77007,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Thiorhodovibrio,Thiorhodovibrio winogradskyi,0.9800412938747419,0.13990649554164192,0.14275571490309388,0.01
23,NR_119364.1,1,1496,1,1338,89.4385,0.894385,8.82,0.0,55211,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Erwinia,Erwinia persicina,0.8943850267379679,0.30744696279658074,0.34375235900125917,0.01
24,NR_126221.1,1,1495,1,1461,97.7258,0.977258,35.3,31.0,766136,Bacteria,unclassified Bacteria kingdom,Firmicutes,Desulfuribacillia,Desulfuribacillales,Desulfuribacillaceae,Desulfuribacillus,Desulfuribacillus alkaliarsenatis,0.9772575250836121,0.1491312545811025,0.15260179712439986,0.01
25,NR_148649.1,1,1444,1,1297,89.8199,0.898199,15.2,1.0,881260,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter bugandensis,0.8981994459833795,0.30249060689935503,0.3367744305032141,0.01
26,NR_156052.1,1,1336,6,1303,97.5299,5.6003,30.3,32.3,1914243,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Citrobacter,Citrobacter europaeus,5.600299401197605,1.1786362589412507,0.21045950841292582,0.03
27,NR_157012.1,1,1469,9,1458,99.2512,8.79918,37.3,6.89,1249627,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Imhoffiella,Imhoffiella purpurea,8.799183117767189,1.126761116165626,0.12805292276398764,0.05
28,NR_157663.1,1,1407,1,1369,97.2992,0.972992,32.6,0.0,1752873,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Thiorhodococcus,Thiorhodococcus alkaliphilus,0.9729921819474058,0.16216376290213094,0.16666502147793882,0.01
29,NR_157797.1,1,1526,1,1365,89.4495,0.894495,37.6,1.0,571177,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobacteraceae,Desulfosarcina,Desulfosarcina alkanivorans,0.8944954128440367,0.3073031946165987,0.34354921244317194,0.01
30,NR_159317.1,1,1454,1,1351,92.9161,0.929161,10.1,9.0,2058152,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella grimontii,0.9291609353507565,0.2566440951260348,0.27621059534659853,0.01
31,NR_170426.1,1,1462,4,1462,100.0,3.59576,26.7,0.5,1748967,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Citrobacter,Citrobacter cronae,3.5957592339261284,0.5636087565187405,0.15674262926201232,0.02
32,NR_178769.1,1,1492,3,1365,91.4879,2.59517,21.7,1.0,1563222,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Citrobacter,Citrobacter pasteurii,2.5951742627345844,0.8788006485778049,0.338628762313555,0.02
33,NR_180237.1,1,1528,2,1447,94.699,1.74804,12.5,1.0,2497875,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter chuandaensis,1.7480366492146597,0.5428550672741802,0.3105513076731364,0.01
34,NR_180316.1,1,1542,1,1180,76.524,0.76524,41.2,13.0,2488306,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Pseudocitrobacter,Pseudocitrobacter vendiensis,0.7652399481193255,0.42398625993923295,0.5540566210392349,0.01
35,NR_180640.1,1,1540,1,1317,85.5195,0.855195,14.1,0.0,2587529,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pasteurii,0.8551948051948052,0.35201863022058816,0.41162391081222915,0.01
