index,ref,startpos,endpos,number of reads,covbases,coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads
0,NR_024640.1,1,1422,45,1422,100.0,44.1533,39.3,34.8,61645,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter asburiae,44.15330520393812,1.2047815438040979,0.027286327450218632,0.15
1,NR_024862.1,1,1521,2,1404,92.3077,1.76003,15.9,1.0,67827,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Citrobacter,Citrobacter werkmanii,1.760026298487837,0.5800462770490479,0.3295668238295113,0.01
2,NR_025338.1,1,1516,4,1472,97.0976,3.83245,37.8,48.2,42906,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Serratia,Serratia entomophila,3.83245382585752,0.7255103003309762,0.18930699058550085,0.01
3,NR_025435.1,1,1520,1,1386,91.1842,0.911842,37.2,1.0,140314,Bacteria,unclassified Bacteria kingdom,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,Trichococcus,Trichococcus palustris,0.9118421052631579,0.2836177017176917,0.3110381721579303,0.0
4,NR_026454.1,1,1383,5,1382,99.9277,4.91323,38.1,13.6,137733,Bacteria,unclassified Bacteria kingdom,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,Granulicatella,Granulicatella balaenopterae,4.913232104121475,0.42326333051305326,0.08614763592340731,0.02
5,NR_028677.1,1,1459,282,1455,99.7258,262.114,36.5,11.8,1006000,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Kluyvera,Kluyvera ascorbata,262.1137765592872,42.21854364328774,0.16106953322897308,0.94
6,NR_028687.1,1,1530,4,1311,85.6863,3.08235,36.5,3.25,57706,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Citrobacter,Citrobacter braakii,3.0823529411764707,1.4600911860868593,0.4736937054098589,0.01
7,NR_028688.1,1,1530,21,1484,96.9935,18.3654,37.6,5.9,67829,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Citrobacter,Citrobacter murliniae,18.365359477124183,4.6172511883680665,0.25141088003854734,0.07
8,NR_028802.1,1,1453,6,1432,98.5547,5.08534,38.9,3.17,61648,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Kluyvera,Kluyvera intermedia,5.085340674466621,1.6876266927986925,0.3318610887314251,0.02
9,NR_028803.1,1,1459,243,1446,99.109,235.311,38.4,15.8,580,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Kluyvera,Kluyvera cryocrescens,235.31117203564085,23.149284829807666,0.09837733002452351,0.81
10,NR_028894.1,1,1505,17,1471,97.7409,16.1482,34.3,0.647,1006003,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Citrobacter,Citrobacter freundii,16.148172757475084,2.7412769624809212,0.1697577183283457,0.06
11,NR_029057.1,1,1549,2,1463,94.448,1.87669,36.1,4.0,198484,Bacteria,unclassified Bacteria kingdom,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Macrococcus,Macrococcus lamae,1.8766946417043253,0.46827565685673167,0.2495214972380727,0.01
12,NR_036847.1,1,1546,2,1451,93.8551,1.81565,38.3,1.0,198483,Bacteria,unclassified Bacteria kingdom,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Macrococcus,Macrococcus brunensis,1.815653298835705,0.5229126729572275,0.2880024910551741,0.01
13,NR_036886.1,1,1532,4,1464,95.5614,3.54112,36.9,9.0,615,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Serratia,Serratia marcescens,3.5411227154046996,0.8898914386887522,0.2513020615799389,0.01
14,NR_036919.1,1,1497,1,1454,97.1276,0.971276,39.8,1.0,82992,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Buttiauxella,Buttiauxella noackiae,0.9712758851035405,0.167085873762158,0.17202720290367987,0.0
15,NR_040954.1,1,1499,4,1153,76.9179,2.91861,39.9,0.0,1359,Bacteria,unclassified Bacteria kingdom,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,Lactococcus cremoris,2.9186124082721814,1.6752479667817577,0.5739878176470525,0.01
16,NR_040955.1,1,1499,36,1471,98.1321,33.8926,37.0,0.0,1358,Bacteria,unclassified Bacteria kingdom,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,Lactococcus lactis,33.89259506337558,5.071432846012831,0.1496324738937749,0.12
17,NR_040956.1,1,1499,50,1469,97.9987,47.1648,38.0,0.0,203404,Bacteria,unclassified Bacteria kingdom,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,Lactococcus lactis,47.164776517678455,7.005829167428117,0.14853943312552684,0.17
18,NR_041697.1,1,1527,73,1466,96.0052,66.647,38.5,22.5,67828,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Citrobacter,Citrobacter gillenii,66.64702030124427,14.581823726350223,0.21879183285975032,0.24
19,NR_041749.1,1,1436,348,1436,100.0,322.98,36.2,5.86,571,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella oxytoca,322.9798050139276,43.24988098386802,0.1339089327334351,1.16
20,NR_041980.1,1,1505,1,1114,74.0199,0.740199,18.6,19.0,911022,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Serratia,Serratia marcescens,0.7401993355481727,0.4386708801481855,0.5926388461606995,0.0
21,NR_042349.1,1,1513,6,1478,97.6867,5.25512,40.2,5.17,299767,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter ludwigii,5.255122273628553,1.2821327104820113,0.24397771235810375,0.02
22,NR_043285.1,1,1483,1,1149,77.4781,0.774781,40.9,0.0,317735,Bacteria,unclassified Bacteria kingdom,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus caccae,0.7747808496291302,0.4178674765031561,0.5393363513091214,0.0
23,NR_043794.1,1,1481,1,1477,99.7299,0.997299,42.3,1.0,160454,Bacteria,unclassified Bacteria kingdom,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus pallens,0.9972991222147198,0.05191727104743427,0.05205787300016937,0.0
24,NR_043998.1,1,1383,5,1372,99.2046,4.8243,29.1,5.4,102862,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Morganellaceae,Proteus,Proteus penneri,4.8242950108459866,0.6435158536203777,0.13339065131249736,0.02
25,NR_044385.1,1,1500,1,1460,97.3333,0.973333,41.2,23.0,1449981,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Serratia,Serratia nematodiphila,0.9733333333333334,0.16116100894061627,0.16557637904857836,0.0
26,NR_044799.1,1,1502,33,1423,94.7403,24.8628,37.0,6.88,54291,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Raoultella,Raoultella ornithinolytica,24.862849533954726,11.179766241765348,0.44965747898274294,0.11
27,NR_044926.1,1,1547,9,1463,94.5701,8.36005,39.8,1.0,69967,Bacteria,unclassified Bacteria kingdom,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Macrococcus,Macrococcus equipercicus,8.36005171299289,2.090830593737701,0.25009780627172534,0.03
28,NR_044927.1,1,1549,2,1460,94.2544,1.8683,36.2,1.0,69969,Bacteria,unclassified Bacteria kingdom,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Macrococcus,Macrococcus carouselicus,1.868302130406714,0.47897232972018045,0.25636770516121615,0.01
29,NR_102493.2,1,1540,1,1453,94.3506,0.943506,40.0,0.0,1028307,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella aerogenes,0.9435064935064935,0.23094723291101796,0.24477545676735557,0.0
30,NR_104767.1,1,1510,72,1495,99.0066,67.7669,36.6,39.9,183417,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Morganellaceae,Proteus,Proteus hauseri,67.76688741721854,11.927268665554521,0.17600437499987617,0.24
31,NR_104823.1,1,1504,1,1381,91.8218,0.918218,10.2,1.0,35703,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Citrobacter,Citrobacter amalonaticus,0.918218085106383,0.2741233222240478,0.2985383610608022,0.0
32,NR_104928.1,1,1524,1,1347,88.3858,0.883858,28.7,1.0,66270,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Pantoea,Pantoea stewartii,0.8838582677165354,0.3204999719699148,0.3626146676185228,0.0
33,NR_104934.1,1,1527,1,1462,95.7433,0.957433,42.4,1.0,158877,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Yokenella,Yokenella regensburgei,0.9574328749181401,0.201945220615742,0.21092363329701644,0.0
34,NR_109636.1,1,1447,1,1415,97.7885,0.977885,39.3,60.0,1197717,Bacteria,unclassified Bacteria kingdom,Synergistetes,Synergistia,Synergistales,Synergistaceae,Cloacibacillus,Cloacibacillus porcorum,0.9778852798894264,0.14710749392650682,0.15043430651000378,0.0
35,NR_111998.1,1,1449,11,1449,100.0,10.7874,39.4,1.55,549,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Pantoea,Pantoea agglomerans,10.78743961352657,0.5085806547984396,0.047145631680822656,0.04
36,NR_112007.1,1,1438,20,1438,100.0,19.3769,39.5,5.75,61648,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Kluyvera,Kluyvera intermedia,19.3769123783032,1.031080498508617,0.053211805801585965,0.07
37,NR_112010.1,1,1441,12,1441,100.0,11.4261,41.0,7.0,571,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella oxytoca,11.426092990978487,0.6521220188414005,0.05707305369878276,0.04
38,NR_113236.1,1,1464,3,1457,99.5219,2.06694,15.8,0.333,911022,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Serratia,Serratia marcescens,2.0669398907103824,0.5807576842714318,0.2809746364089148,0.01
39,NR_113340.1,1,1464,10,1464,100.0,9.79303,33.2,0.1,546,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Citrobacter,Citrobacter freundii,9.793032786885245,0.454557640211816,0.04641643197810551,0.03
40,NR_113341.1,1,1462,2,1462,100.0,1.96238,39.8,0.5,571,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella oxytoca,1.9623803009575924,0.1903397958568731,0.09699434699991233,0.01
41,NR_113596.1,1,1467,3,1464,99.7955,2.91956,29.4,0.333,546,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Citrobacter,Citrobacter freundii,2.919563735514656,0.29607311787126017,0.10141005461525535,0.01
42,NR_113614.1,1,1465,2,1336,91.1945,1.70171,19.5,0.0,548,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella aerogenes,1.7017064846416383,0.6210370171184789,0.3649495507735947,0.01
43,NR_113925.1,1,1466,1,1403,95.7026,0.957026,39.4,21.0,1359,Bacteria,unclassified Bacteria kingdom,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,Lactococcus cremoris,0.9570259208731241,0.2028678902577132,0.2119774248879598,0.0
44,NR_113958.1,1,1472,56,1472,100.0,53.4701,37.0,0.0,203404,Bacteria,unclassified Bacteria kingdom,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,Lactococcus lactis,53.47010869565217,3.467111162254062,0.06484204440257635,0.19
45,NR_113960.1,1,1472,53,1472,100.0,51.7038,37.4,0.0,1358,Bacteria,unclassified Bacteria kingdom,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,Lactococcus lactis,51.703804347826086,2.7341855637919403,0.05288170954304063,0.18
46,NR_114043.1,1,1467,102,1467,100.0,99.8057,38.6,14.0,615,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Serratia,Serratia marcescens,99.80572597137014,4.950204420782139,0.049598401019618196,0.34
47,NR_114107.1,1,1465,22,1465,100.0,17.8,35.7,1.5,51288,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Kluyvera,Kluyvera ascorbata,17.8,2.448987746724462,0.13758358127665515,0.07
48,NR_114108.1,1,1465,14,1465,100.0,12.8737,20.6,2.43,580,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Kluyvera,Kluyvera cryocrescens,12.873720136518772,1.0781100092823253,0.08374502458105018,0.05
49,NR_114152.1,1,1465,26,1465,100.0,24.2,37.4,1.31,571,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella oxytoca,24.2,2.946285982876777,0.12174735466432962,0.09
50,NR_114154.1,1,1465,1,1458,99.5222,0.995222,41.6,0.0,83655,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Leclercia,Leclercia adecarboxylata,0.995221843003413,0.06898242084723673,0.06931361216817682,0.0
51,NR_114159.1,1,1466,1,1096,74.7613,0.747613,13.6,1.0,158877,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Yokenella,Yokenella regensburgei,0.747612551159618,0.43453057636325126,0.5812242928362467,0.0
52,NR_114345.1,1,1324,2,1304,98.4894,1.86782,22.8,7.0,546,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Citrobacter,Citrobacter freundii,1.8678247734138973,0.38082273125899613,0.20388568386045727,0.01
54,NR_114502.1,1,1436,9,1424,99.1643,8.539,39.9,1.0,54291,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Raoultella,Raoultella ornithinolytica,8.538997214484679,1.0287898089854772,0.12048133793044735,0.03
55,NR_114507.1,1,1436,1,821,57.1727,0.571727,10.8,1.0,667127,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,0.5717270194986073,0.4950008742410493,0.8657993366749657,0.0
56,NR_114589.1,1,1437,926,1436,99.9304,910.386,39.1,5.36,1006000,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Kluyvera,Kluyvera ascorbata,910.3855254001392,28.692714745672777,0.03151710340853843,3.09
57,NR_114736.1,1,1516,1,1445,95.3166,0.953166,38.4,1.0,54291,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Raoultella,Raoultella ornithinolytica,0.9531662269129287,0.21135239855931967,0.22173718769268416,0.0
58,NR_115878.1,1,1478,3,1399,94.6549,2.64208,30.2,10.0,585,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Morganellaceae,Proteus,Proteus vulgaris,2.6420838971583223,0.7620227427878375,0.28841731468384735,0.01
59,NR_115879.1,1,1479,2,1462,98.8506,1.96619,40.2,18.0,520999,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Morganellaceae,Providencia,Providencia alcalifaciens,1.9661933739012847,0.23598707089286808,0.120022310127425,0.01
