index,ref,startpos,endpos,number of reads,covbases,coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads
0,NR_024643.1,1,1438,1,1408,97.9138,0.979138,26.3,1.0,548,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella aerogenes,0.9791376912378303,0.14297303213292523,0.1460193325334847,0.01
1,NR_024862.1,1,1521,1,1048,68.902,0.68902,34.2,19.0,67827,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Citrobacter,Citrobacter werkmanii,0.6890203813280736,0.46304671837744155,0.6720363155077181,0.01
2,NR_024996.1,1,1436,10,1424,99.1643,9.72284,37.8,8.6,1005996,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Raoultella,Raoultella planticola,9.722841225626741,0.9904388946529834,0.10186722910196849,0.08
3,NR_025334.1,1,1490,21,1479,99.2617,19.9711,37.1,5.62,82983,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Hafniaceae,Obesumbacterium,Obesumbacterium proteus,19.971140939597316,3.017272758000796,0.15108164161108936,0.17
4,NR_025450.1,1,1531,1,1448,94.5787,0.945787,41.5,1.0,157592,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Sterolibacteriaceae,Sterolibacterium,Sterolibacterium denitrificans,0.94578706727629,0.2265113749815537,0.2394951071110212,0.01
5,NR_025764.1,1,1482,1,1429,96.4238,0.964238,41.1,60.0,254247,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Legionellales,Coxiellaceae,Aquicella,Aquicella siphonis,0.9642375168690959,0.1857600922691762,0.1926497248026026,0.01
6,NR_025851.1,1,1413,1,1370,96.9568,0.969568,19.2,1.0,524,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Acidiphilium,Acidiphilium cryptum,0.9695682944090588,0.1718328059917743,0.177226098442611,0.01
7,NR_025952.1,1,1470,5,1418,96.4626,4.60068,38.3,1.2,32025,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Helicobacteraceae,Helicobacter,Helicobacter hepaticus,4.600680272108844,0.9799207118867718,0.21299474293561355,0.04
8,NR_026045.1,1,1455,2,1439,98.9003,1.93608,26.9,38.5,553,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Pantoea,Pantoea ananatis,1.9360824742268041,0.2861493993535679,0.14779814556600687,0.02
9,NR_026077.1,1,1475,1,1411,95.661,0.95661,34.6,1.0,60036,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Deltaproteobacteria,Desulfuromonadales,Geobacteraceae,Citrifermentans,Citrifermentans pelophilum,0.9566101694915254,0.20380214093802118,0.2130461785142319,0.01
10,NR_026426.1,1,1437,1,1397,97.2164,0.972164,34.0,0.0,69974,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Phyllobacteriaceae,Mesorhizobium,Mesorhizobium plurifarium,0.9721642310368824,0.1645593619164286,0.16927115466994122,0.01
11,NR_026454.1,1,1383,2,1366,98.7708,1.7585,35.9,45.5,137733,Bacteria,unclassified Bacteria kingdom,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,Granulicatella,Granulicatella balaenopterae,1.7584960231381055,0.45597629210728996,0.2592990180856834,0.02
12,NR_026492.1,1,1479,1,1420,96.0108,0.960108,30.9,60.0,1495,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Clostridiaceae,Clostridium,Clostridium cylindrosporum,0.9601081812035159,0.195771232050016,0.20390538887462933,0.01
