index,ref,startpos,endpos,number of reads,covbases,coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads
0,NR_024640.1,1,1422,9515,1422,100.0,9370.07,39.0,49.7,61645,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter asburiae,9370.070323488046,140.9906215347954,0.015046911780520242,25.63
1,NR_024642.1,1,1449,2,1424,98.2747,1.67357,23.4,1.5,61646,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Lelliottia,Lelliottia amnigena,1.673567977915804,0.5045358169407678,0.3014731541225454,0.01
2,NR_024770.1,1,1399,4,1392,99.4996,3.9371,37.9,6.25,667121,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Hafniaceae,Edwardsiella,Edwardsiella tarda,3.9370979270907793,0.36521165750987156,0.09276163922590963,0.01
3,NR_024781.1,1,1508,1,1448,96.0212,0.960212,41.9,25.0,162028,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Deltaproteobacteria,Myxococcales,Kofleriaceae,Haliangium,Haliangium tepidum,0.9602122015915119,0.19552514165422716,0.20362701216476145,0.0
4,NR_024862.1,1,1521,3,1369,90.0066,2.44642,33.5,0.333,67827,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Citrobacter,Citrobacter werkmanii,2.4464168310322156,1.022086028581642,0.4177889947521305,0.01
5,NR_024996.1,1,1436,1,1321,91.9916,0.919916,9.26,1.0,1005996,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Raoultella,Raoultella planticola,0.91991643454039,0.2715170825436089,0.29515407307541436,0.0
6,NR_025243.1,1,1403,2,1382,98.5032,1.85175,36.8,1.0,566551,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Cedecea,Cedecea davisae,1.8517462580185318,0.39537557008225815,0.21351498261178145,0.01
7,NR_025319.1,1,1439,1,1383,96.1084,0.961084,34.6,24.0,69395,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Caulobacter,Caulobacter henricii,0.9610840861709521,0.19346181753496317,0.20129541246045696,0.0
8,NR_025339.1,1,1490,3,1463,98.1879,2.66443,40.1,24.0,47917,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Serratia,Serratia fonticola,2.664429530201342,0.5876583650356907,0.22055691785974288,0.01
9,NR_025344.1,1,1534,1,1448,94.3937,0.943937,31.4,0.0,51,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Deltaproteobacteria,Myxococcales,Polyangiaceae,Chondromyces,Chondromyces apiculatus,0.9439374185136897,0.23011755411057883,0.243784756909964,0.0
10,NR_025447.1,1,1502,8,1491,99.2676,6.67244,39.3,2.88,60520,Bacteria,unclassified Bacteria kingdom,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactiplantibacillus,Lactiplantibacillus paraplantarum,6.672436750998669,1.7469567870014595,0.2618169122007775,0.02
11,NR_025453.1,1,1502,1,1468,97.7364,0.977364,44.1,60.0,165758,Bacteria,unclassified Bacteria kingdom,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus gallinaceus,0.9773635153129161,0.14879117515684986,0.15223729229263522,0.0
12,NR_025512.1,1,1442,65,1413,97.9889,61.647,37.9,0.0,178900,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Acetobacter,Acetobacter cerevisiae,61.64701803051317,9.230539939589534,0.14973214008536034,0.18
13,NR_025513.1,1,1442,67,1418,98.3356,63.8315,37.9,0.0,178901,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Acetobacter,Acetobacter malorum,63.83148404993065,9.562245424591453,0.14980452933088026,0.18
14,NR_025583.1,1,1447,1,838,57.9129,0.579129,33.8,1.0,217070,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Stellaceae,Stella,Stella vacuolata,0.5791292328956462,0.4938695425491532,0.852779508435113,0.0
15,NR_025880.1,1,1522,269,1512,99.343,259.348,38.2,12.3,1597,Bacteria,unclassified Bacteria kingdom,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lacticaseibacillus,Lacticaseibacillus paracasei,259.3482260183969,36.147930414451494,0.13937990233982683,0.72
16,NR_025919.1,1,1440,4,1422,98.75,3.84653,33.6,0.75,35791,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,Rickettsia,Rickettsia massiliae,3.8465277777777778,0.5422283308843999,0.14096566103512112,0.01
17,NR_026045.1,1,1455,18,1455,100.0,17.7375,38.4,4.89,553,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Pantoea,Pantoea ananatis,17.73745704467354,1.7363554518597533,0.09789201729912976,0.05
18,NR_026050.1,1,1455,16,1446,99.3814,14.0694,31.6,8.62,714314,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Pectobacteriaceae,Brenneria,Brenneria salicis,14.069415807560137,2.4959374148212445,0.17740163834521572,0.04
19,NR_026146.1,1,1461,3,1215,83.1622,2.46749,40.3,2.0,1267,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Clostridiaceae,Sarcina,Sarcina ventriculi,2.467488021902806,1.1261845152355927,0.45640931394152595,0.01
20,NR_026454.1,1,1383,1,1057,76.4281,0.764281,42.3,17.0,137733,Bacteria,unclassified Bacteria kingdom,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,Granulicatella,Granulicatella balaenopterae,0.7642805495300072,0.4246011656709545,0.5555566812894325,0.0
21,NR_028019.1,1,1481,24,1462,98.7171,22.6664,35.5,2.04,95149,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Helicobacteraceae,Helicobacter,Helicobacter pametensis,22.66644159351789,4.613817536663122,0.20355279489404166,0.06
22,NR_028682.1,1,1538,1,1454,94.5384,0.945384,39.2,51.0,137732,Bacteria,unclassified Bacteria kingdom,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,Granulicatella,Granulicatella elegans,0.9453836150845254,0.22730382544344307,0.24043554575791984,0.0
23,NR_028687.1,1,1530,390,1504,98.3007,364.308,38.7,2.33,57706,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Citrobacter,Citrobacter braakii,364.3078431372549,76.60114737302268,0.2102648867325176,1.05
24,NR_028688.1,1,1530,398,1504,98.3007,372.793,38.7,14.3,67829,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Citrobacter,Citrobacter murliniae,372.79346405228756,78.87289215047747,0.21157262601421267,1.07
25,NR_028803.1,1,1459,1,1446,99.109,0.99109,41.1,1.0,580,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Kluyvera,Kluyvera cryocrescens,0.9910897875257025,0.09400466686396201,0.09484979872373484,0.0
26,NR_028894.1,1,1505,983,1491,99.0698,941.524,38.9,3.44,1006003,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Citrobacter,Citrobacter freundii,941.5242524916944,156.80515709126064,0.16654393838107096,2.65
27,NR_028993.1,1,1451,2,1446,99.6554,1.94555,24.1,11.5,208224,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter kobei,1.9455547898001377,0.24168778434057392,0.12422563764724505,0.01
28,NR_029133.1,1,1519,444,1490,98.0908,426.062,38.6,0.619,1589,Bacteria,unclassified Bacteria kingdom,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactiplantibacillus,Lactiplantibacillus pentosus,426.0618828176432,61.69522279577447,0.14480343181082067,1.2
29,NR_029202.1,1,1427,1,1381,96.7765,0.967765,38.5,60.0,57001,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Amaricoccus,Amaricoccus macauensis,0.9677645409950946,0.17668675954876123,0.18257205349462874,0.0
30,NR_029342.1,1,1519,2,1461,96.1817,1.921,43.5,42.0,64323,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Carnimonas,Carnimonas nigrificans,1.9210006583278472,0.38629355862905806,0.20108975858723072,0.01
31,NR_036773.1,1,1415,1,1330,93.9929,0.939929,33.2,1.0,787,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,Rickettsia,Rickettsia australis,0.9399293286219081,0.23770173882990356,0.2528932033415891,0.0
32,NR_036774.1,1,1414,1,1388,98.1612,0.981612,31.9,7.0,33990,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,Rickettsia,Rickettsia bellii,0.9816124469589816,0.13439577666283964,0.1369132768020571,0.0
33,NR_036886.1,1,1532,109,1505,98.2376,96.8322,37.9,1.33,615,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Serratia,Serratia marcescens,96.8322454308094,22.117521849136715,0.22841070916754264,0.29
34,NR_036948.1,1,1454,1,1415,97.3177,0.973177,43.1,0.0,257363,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,Rickettsia,Rickettsia typhi,0.9731774415405777,0.16162015280345132,0.16607470118460652,0.0
35,NR_040817.1,1,1449,5,1449,100.0,4.94824,34.3,2.8,33966,Bacteria,unclassified Bacteria kingdom,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Leuconostoc,Leuconostoc mesenteroides,4.94824016563147,0.24245238243879721,0.04899769904516279,0.01
36,NR_040955.1,1,1499,1,1467,97.8652,0.978652,36.7,0.0,1358,Bacteria,unclassified Bacteria kingdom,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,Lactococcus lactis,0.9786524349566378,0.14458835707994974,0.14774229533936242,0.0
37,NR_040956.1,1,1499,2,1469,97.9987,1.95864,40.3,0.0,203404,Bacteria,unclassified Bacteria kingdom,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,Lactococcus lactis,1.9586390927284856,0.2823651109951803,0.14416393098834307,0.01
38,NR_041467.1,1,1514,1,1460,96.4333,0.964333,34.8,1.0,390841,Bacteria,unclassified Bacteria kingdom,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lentilactobacillus,Lentilactobacillus farraginis,0.964332892998679,0.1855200728676906,0.19238177419293395,0.0
40,NR_041634.1,1,1474,1,1396,94.7083,0.947083,22.5,60.0,467976,Bacteria,unclassified Bacteria kingdom,Actinobacteria,Acidimicrobiia,Acidimicrobiales,Iamiaceae,Iamia,Iamia majanohamensis,0.9470827679782904,0.22394423934751245,0.23645688309329035,0.0
41,NR_041749.1,1,1436,43,1436,100.0,40.5049,34.1,7.72,571,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella oxytoca,40.50487465181058,4.5072891701908135,0.11127769704107296,0.12
42,NR_041893.1,1,1517,1,1457,96.0448,0.960448,39.9,1.0,1423732,Bacteria,unclassified Bacteria kingdom,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lacticaseibacillus,Lacticaseibacillus casei,0.96044825313118,0.19496785336111683,0.20299672858532206,0.0
43,NR_041975.1,1,1509,291,1493,98.9397,279.364,38.4,38.3,71657,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Pectobacteriaceae,Lonsdalea,Lonsdalea quercina,279.36447978793905,48.57645629498038,0.1738820065165549,0.78
44,NR_041978.1,1,1473,3,1459,99.0496,2.83028,31.6,0.667,549,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Pantoea,Pantoea agglomerans,2.8302783435166328,0.47173476240278367,0.16667433557670913,0.01
45,NR_041980.1,1,1505,18,1490,99.0033,17.0332,31.1,1.72,911022,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Serratia,Serratia marcescens,17.033222591362126,2.7135322418723495,0.15930821236660372,0.05
46,NR_042153.1,1,1473,1,1204,81.7379,0.817379,29.4,1.0,205326,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Clostridiaceae,Clostridium,Clostridium estertheticum,0.8173794976238968,0.3864863010649779,0.47283581517334916,0.0
47,NR_042318.1,1,1376,1,1364,99.1279,0.991279,35.2,60.0,287609,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Roseomonas,Roseomonas lacus,0.9912790697674418,0.0930116271801417,0.09382991129023092,0.0
48,NR_042349.1,1,1513,135,1482,97.9511,121.691,35.5,5.34,299767,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter ludwigii,121.6906807666887,26.356445034193875,0.2165855665211187,0.36
49,NR_042356.1,1,1479,18,1456,98.4449,16.7417,39.3,21.4,300181,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Serratia,Serratia ureilytica,16.741717376605816,2.3670802770072314,0.1413881398042767,0.05
50,NR_042386.1,1,1511,2,1456,96.36,1.47584,26.8,1.5,317010,Bacteria,unclassified Bacteria kingdom,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus canintestini,1.4758438120450033,0.5678286160265008,0.38474844789957074,0.01
51,NR_042394.1,1,1474,38,1474,100.0,37.3284,34.5,7.5,1590,Bacteria,unclassified Bacteria kingdom,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactiplantibacillus,Lactiplantibacillus plantarum,37.32835820895522,2.0049285212528427,0.053710600129524375,0.1
52,NR_042406.1,1,1512,119,1502,99.3386,113.5,36.2,18.9,332950,Bacteria,unclassified Bacteria kingdom,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus termitis,113.5,16.339425832387683,0.14395969896376812,0.32
53,NR_042413.1,1,1497,2,1460,97.5284,1.94522,41.6,16.5,587,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Morganellaceae,Providencia,Providencia rettgeri,1.9452237808951236,0.31823833057798717,0.1635998560697963,0.01
54,NR_042811.1,1,1511,1,1375,90.9993,0.909993,40.3,60.0,638,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Morganellaceae,Arsenophonus,Arsenophonus nasoniae,0.9099933818663137,0.28628599132745475,0.31460227846966116,0.0
