index,ref,startpos,endpos,number of reads,covbases,coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads
0,NR_024640.1,1,1422,1,1418,99.7187,0.997187,40.1,14.0,61645,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter asburiae,0.9971870604781997,0.05298113696374404,0.05313059010045418,0.01
1,NR_024728.1,1,1411,1,1394,98.7952,0.987952,33.0,0.0,91915,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Asaia,Asaia bogorensis,0.9879518072289156,0.10913970721050162,0.11047067924965408,0.01
2,NR_024768.1,1,1466,3,1448,98.7722,2.74625,32.8,1.0,93378,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Hafniaceae,Edwardsiella,Edwardsiella hoshinae,2.7462482946793996,0.6001162376716918,0.21852220676271739,0.04
3,NR_024770.1,1,1399,4,1382,98.7848,3.91851,39.6,2.5,667121,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Hafniaceae,Edwardsiella,Edwardsiella tarda,3.9185132237312366,0.4699180425798015,0.11992253585719488,0.05
4,NR_024812.1,1,1514,1,1449,95.7067,0.957067,40.5,1.0,223958,Bacteria,unclassified Bacteria kingdom,Firmicutes,Bacilli,Bacillales,unclassified Bacillales family,Exiguobacterium,Exiguobacterium oxidotolerans,0.9570673712021136,0.20277222630861685,0.21186828891045267,0.01
5,NR_024855.1,1,1485,34,1462,98.4512,32.7286,37.4,8.68,65401,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Propionivibrio,Propionivibrio pelophilus,32.728619528619525,4.305831442795842,0.1315616578032144,0.44
6,NR_024871.1,1,1418,1,1119,78.914,0.78914,16.4,0.0,70582,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Betaproteobacteria,Burkholderiales,unclassified Burkholderiales family,Aquabacterium,Aquabacterium citratiphilum,0.7891396332863188,0.40806335591003845,0.5170990515464116,0.01
7,NR_024921.1,1,1530,6,1459,95.3595,5.17974,31.4,1.17,81464,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Selenomonadales,Sporomusaceae,Anaeromusa,Anaeromusa acidaminophila,5.1797385620915035,1.4071600274970522,0.2716662261287684,0.08
8,NR_025298.1,1,1506,274,1490,98.9376,259.701,37.3,6.04,82376,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Selenomonadales,Sporomusaceae,Anaeroarcus,Anaeroarcus burkinensis,259.7011952191235,49.42264359144683,0.19030579951604132,3.57
9,NR_025428.1,1,1366,2,1364,99.8536,1.98682,37.7,9.5,28210,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Chelatococcaceae,Chelatococcus,Chelatococcus asaccharovorans,1.9868228404099562,0.12626738048826935,0.06355241037103018,0.03
10,NR_025455.1,1,1531,31,1461,95.4278,29.0444,38.4,4.1,167645,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Propionivibrio,Propionivibrio limicola,29.044415414761595,6.51749680043325,0.22439758925637676,0.4
11,NR_025484.1,1,1451,1,1357,93.5217,0.935217,32.0,1.0,163665,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Dysgonomonadaceae,Dysgonomonas,Dysgonomonas mossii,0.9352170916609235,0.24622726622332383,0.26328353963894097,0.01
12,NR_025651.1,1,1497,11,1443,96.3928,9.9018,32.9,2.73,160404,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Anaerotignum,Anaerotignum lactatifermentans,9.901803607214429,2.318630244361354,0.23416241488288111,0.14
