index,ref,startpos,endpos,number of reads,covbases,coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads
0,NR_024921.1,1,1530,1,1390,90.8497,0.908497,39.9,1.0,81464,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Selenomonadales,Sporomusaceae,Anaeromusa,Anaeromusa acidaminophila,0.9084967320261438,0.2884177336211177,0.3174670017556188,0.05
1,NR_024946.1,1,1458,1,1444,99.0398,0.990398,43.0,1.0,296,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas fragi,0.99039780521262,0.09755265115872841,0.09849845248575209,0.05
2,NR_025298.1,1,1506,1,1442,95.7503,0.957503,38.2,2.0,82376,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Selenomonadales,Sporomusaceae,Anaeroarcus,Anaeroarcus burkinensis,0.9575033200531209,0.2017863948793504,0.21074224042184583,0.05
3,NR_025514.1,1,1518,5,1483,97.6943,4.75692,30.7,27.6,158847,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas hypermegale,4.756916996047431,0.8650933670109501,0.18186009294039915,0.27
4,NR_025525.1,1,1475,29,1472,99.7966,27.3031,36.5,50.0,185008,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Butyrivibrio,Butyrivibrio hungatei,27.303050847457627,4.4858844095313035,0.16429974930618477,1.58
5,NR_025948.1,1,1439,1,1341,93.1897,0.931897,18.2,1.0,28898,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,Campylobacter helveticus,0.9318971507991661,0.2520098911595022,0.27042672138592366,0.05
6,NR_026229.1,1,1504,1,1418,94.2819,0.942819,14.2,1.0,39950,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Dialister,Dialister pneumosintes,0.9428191489361702,0.23226508648139665,0.24635168552046582,0.05
7,NR_026331.1,1,1488,1,1462,98.2527,0.982527,44.5,0.0,623,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella flexneri,0.9825268817204301,0.1310700335001449,0.13340096432846485,0.05
8,NR_026409.1,1,1495,2,1452,97.1237,1.93512,41.8,1.0,29370,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lacrimispora,Lacrimispora sphenoides,1.9351170568561873,0.3439147361284071,0.17772296249981634,0.11
9,NR_026490.1,1,1470,1,1348,91.7007,0.917007,12.7,1.0,84031,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Clostridiaceae,Clostridium,Clostridium sartagoforme,0.9170068027210885,0.2759658204534117,0.30094195553895786,0.05
10,NR_027558.1,1,1365,1,1268,92.8938,0.928938,11.8,40.0,169435,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Anaerotruncus,Anaerotruncus colihominis,0.928937728937729,0.2570229968301097,0.27668485068856447,0.05
11,NR_028862.1,1,1537,1,1406,91.4769,0.914769,12.4,1.0,209880,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Allisonella,Allisonella histaminiformans,0.9147690305790501,0.27931596948814774,0.30534043037217856,0.05
12,NR_029097.1,1,1374,57,1322,96.2154,52.5473,35.5,2.96,237576,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Oribacterium,Oribacterium sinus,52.54730713245997,11.425314817185841,0.21742912131320424,3.1
13,NR_029356.1,1,1550,3,1454,93.8065,2.79097,37.8,1.0,292800,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Flavonifractor,Flavonifractor plautii,2.790967741935484,0.7347650175256057,0.2632653206575795,0.16
14,NR_037086.1,1,1479,3,1434,96.9574,2.87559,36.8,3.0,1559,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Clostridiaceae,Clostridium,Clostridium tertium,2.8755916159567274,0.5400777128814992,0.18781446916335232,0.16
15,NR_041342.1,1,1488,3,1449,97.379,2.81384,34.6,10.3,823,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides distasonis,2.8138440860215055,0.5582629967340659,0.19839869575836877,0.16
16,NR_041343.1,1,1492,32,1471,98.5925,30.5858,38.9,23.4,46503,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides merdae,30.5857908847185,5.483957382762906,0.1792975504028193,1.74
17,NR_041508.1,1,1461,1,1354,92.6762,0.926762,29.4,1.0,397865,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Barnesiellaceae,Barnesiella,Barnesiella viscericola,0.9267624914442163,0.26061516606660756,0.2812103084367161,0.05
18,NR_041590.1,1,1342,49,1284,95.6781,45.9486,38.6,9.12,742816,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas funiformis,45.94858420268256,10.081230568550412,0.21940241997623622,2.66
19,NR_041666.1,1,1521,1,1182,77.712,0.77712,14.4,1.0,742743,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Dialister,Dialister succinatiphilus,0.777120315581854,0.4163151221243039,0.5357151444594469,0.05
20,NR_041834.1,1,1341,1,1334,99.478,0.99478,36.6,1.0,197,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,Campylobacter jejuni,0.9947800149142431,0.072087530254606,0.07246580065324336,0.05
