index,ref,startpos,endpos,number of reads,covbases,coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads
0,NR_024861.1,1,1511,1,1471,97.3527,0.973527,44.5,9.0,67824,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Citrobacter,Citrobacter farmeri,0.9735274652547982,0.1605889380580654,0.16495573447024936,0.06
3,NR_024883.1,1,1414,6,1413,99.9293,5.4802,42.0,60.0,73098,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Kluyvera,Kluyvera georgiana,5.48019801980198,0.8858986283583155,0.16165449225689224,0.39
4,NR_025412.1,1,1466,3,1447,98.704,2.95566,39.7,60.0,108981,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter schindleri,2.9556616643929057,0.3486864754290386,0.11797239164065788,0.19
5,NR_025514.1,1,1518,37,1490,98.1555,33.7391,29.0,21.7,158847,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas hypermegale,33.73913043478261,6.0068459983455895,0.17803796129117083,2.39
6,NR_025525.1,1,1475,8,1464,99.2542,7.49424,33.0,55.1,185008,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Butyrivibrio,Butyrivibrio hungatei,7.494237288135594,1.258539626910022,0.16793431786613736,0.52
7,NR_025567.1,1,1498,6,1454,97.0628,5.79773,42.2,7.33,208479,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Enterocloster,Enterocloster bolteae,5.797730307076101,1.0369629242368583,0.17885670241874657,0.39
8,NR_025948.1,1,1439,3,1395,96.9423,2.68103,35.5,1.0,28898,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,Campylobacter helveticus,2.681028492008339,0.7147327412390212,0.26658901364514037,0.19
9,NR_025981.1,1,1477,2,1397,94.5836,1.87271,32.1,1.0,831,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Butyrivibrio,Butyrivibrio fibrisolvens,1.872714962762356,0.4685721933769068,0.25021009747566575,0.13
10,NR_026209.1,1,1460,1,1447,99.1096,0.991096,38.4,1.0,28090,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter lwoffii,0.9910958904109589,0.09397273522657877,0.09481699615121286,0.06
11,NR_026312.1,1,1482,1,1365,92.1053,0.921053,42.0,1.0,180164,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Blautia,Blautia schinkii,0.9210526315789473,0.26974762243138445,0.2928688472112174,0.06
12,NR_026330.1,1,1474,2,1439,97.6255,1.93419,39.6,11.5,53442,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Eubacteriaceae,Eubacterium,Eubacterium callanderi,1.9341926729986432,0.33021284386663874,0.17072386245507734,0.13
